RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B1S2,O2_B2S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2
596.75,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.7,0.0,-0.03125,-0.015625,0.44,0.445,-0.78125,1.5625,0.0,-2.34375
595.5,90,3.5,12.156862745098039,34,4.5,27.84313725490196,13.6,0.0,-0.01171875,-0.01171875,0.445,0.44,-0.78125,1.5625,0.0,-2.34375
599.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.0078125,-0.0078125,0.44,0.44,0.0,1.5625,0.0,-2.34375
599.75,90,3.5,12.156862745098039,34,5.0,27.45098039215686,13.7,0.0,0.0,-0.01171875,0.445,0.44,0.0,1.5625,0.0,-2.34375
604.75,90,3.5,12.156862745098039,34,5.0,27.058823529411764,13.6,0.0,-0.015625,-0.01171875,0.44,0.44,0.0,1.5625,0.0,-2.34375
601.75,90,3.5,12.156862745098039,34,3.5,27.058823529411764,13.6,0.0,-0.00390625,-0.0078125,0.445,0.44,0.0,1.5625,0.0,-2.34375
596.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,0.00390625,-0.0078125,0.445,0.44,0.0,1.5625,0.0,-2.34375
593.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.01171875,-0.00390625,0.44,0.445,0.0,1.5625,0.0,-2.34375
603.0,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.6,0.0,-0.00390625,0.00390625,0.445,0.445,0.0,1.5625,0.0,-2.34375
603.0,90,3.5,12.156862745098039,34,5.0,27.45098039215686,13.6,0.0,-0.01171875,-0.0078125,0.44,0.44,0.0,1.5625,0.0,-2.34375
594.25,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.0078125,0.0,0.445,0.44,0.0,1.5625,0.0,-2.34375
605.25,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.7,0.0,-0.00390625,-0.00390625,0.44,0.445,0.0,1.5625,0.78125,-2.34375
602.25,90,3.5,12.156862745098039,34,5.0,27.45098039215686,13.6,0.0,-0.01171875,-0.0078125,0.44,0.445,0.0,1.5625,0.0,-2.34375
592.5,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,0.0,0.0,0.445,0.445,0.0,1.5625,0.78125,-2.34375
596.25,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.01171875,-0.0078125,0.445,0.44,0.0,1.5625,0.78125,-2.34375
599.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.7,0.0,-0.015625,0.0,0.445,0.445,0.0,1.5625,0.78125,-2.34375
595.5,90,3.5,12.156862745098039,34,5.0,27.45098039215686,13.6,0.0,0.00390625,0.0,0.445,0.44,0.0,1.5625,0.78125,-2.34375
601.0,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.7,0.0,-0.00390625,-0.01171875,0.445,0.445,0.0,1.5625,0.78125,-2.34375
603.0,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.0078125,-0.015625,0.445,0.445,0.0,1.5625,0.78125,-2.34375
601.0,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,0.0,0.0,0.445,0.445,0.78125,1.5625,0.78125,-2.34375
594.25,90,3.5,12.156862745098039,34,4.5,27.84313725490196,13.6,0.0,0.0078125,-0.01171875,0.44,0.445,0.78125,1.5625,0.78125,-2.34375
604.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.6,0.0,-0.0078125,-0.01171875,0.44,0.445,0.78125,1.5625,0.78125,-2.34375
603.0,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.6,0.0,-0.00390625,-0.00390625,0.44,0.445,0.78125,1.5625,0.78125,-2.34375
600.5,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.6,0.0,-0.015625,-0.0078125,0.44,0.445,0.78125,1.5625,0.78125,-2.34375
598.0,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.7,0.0,-0.02734375,-0.02734375,0.445,0.44,0.0,1.5625,0.0,-2.34375
606.5,90,3.5,12.156862745098039,34,6.0,26.666666666666668,13.6,0.0,-0.03125,-0.03515625,0.44,0.44,0.0,1.5625,0.0,-2.34375
603.5,90,3.5,12.156862745098039,34,4.5,27.058823529411764,13.6,0.0,-0.015625,-0.01171875,0.44,0.44,0.0,1.5625,0.0,-2.34375
591.25,90,3.5,12.156862745098039,34,3.5,27.45098039215686,13.6,0.0,-0.01171875,-0.00390625,0.445,0.44,0.0,1.5625,0.0,-2.34375
592.0,90,3.25,12.156862745098039,34,5.0,27.058823529411764,13.7,0.0,-0.01171875,-0.01171875,0.44,0.445,0.0,1.5625,0.0,-2.34375
601.0,90,3.5,12.156862745098039,34,5.0,26.666666666666668,13.6,0.0,-0.01953125,-0.00390625,0.445,0.445,0.0,1.5625,0.0,-2.34375
593.75,90,3.5,12.156862745098039,34,4.5,27.45098039215686,13.7,0.0,-0.0078125,-0.01171875,0.445,0.44,0.0,1.5625,0.0,-2.34375
