date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:04:59.855372, 103 degC, 91.5 gps, 47.84313725490196 percent, 35 degC, 17.0 degree, 94.50980392156863 percent, 13.7 volt, 82.0 kph, -0.16015625 milliampere, -0.21875 milliampere, 0.445 volt, 0.88 volt, -5.46875 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:00.355361, 103 degC, 81.25 gps, 36.07843137254902 percent, 35 degC, 17.0 degree, 94.50980392156863 percent, 13.7 volt, 82.0 kph, -0.16015625 milliampere, -0.21875 milliampere, 0.445 volt, 0.88 volt, -5.46875 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:00.855471, 103 degC, 81.25 gps, 36.07843137254902 percent, 35 degC, 20.0 degree, 81.56862745098039 percent, 13.7 volt, 85.0 kph, -0.421875 milliampere, -0.4453125 milliampere, 0.445 volt, 0.9 volt, -8.59375 percent, 6.25 percent, -5.46875 percent, 1.5625 percent, 
2021-08-23_16:05:01.355377, 103 degC, 29.5 gps, 19.607843137254903 percent, 35 degC, 24.5 degree, 25.098039215686274 percent, 13.7 volt, 85.0 kph, -0.3359375 milliampere, -0.4453125 milliampere, 0.445 volt, 0.9 volt, -8.59375 percent, 6.25 percent, -5.46875 percent, 1.5625 percent, 
2021-08-23_16:05:01.855452, 103 degC, 29.5 gps, 19.607843137254903 percent, 35 degC, 24.5 degree, 25.098039215686274 percent, 13.7 volt, 85.0 kph, -0.3359375 milliampere, -0.2578125 milliampere, 0.445 volt, 0.895 volt, -21.09375 percent, 6.25 percent, -16.40625 percent, 1.5625 percent, 
2021-08-23_16:05:02.355369, 103 degC, 18.75 gps, 18.431372549019606 percent, 35 degC, 4.5 degree, 19.215686274509803 percent, 13.7 volt, 82.0 kph, 1.7734375 milliampere, 1.96484375 milliampere, 0.445 volt, 0.87 volt, 0.0 percent, 6.25 percent, -16.40625 percent, 1.5625 percent, 
2021-08-23_16:05:02.855417, 103 degC, 22.75 gps, 19.607843137254903 percent, 35 degC, 50.0 degree, 24.313725490196077 percent, 13.7 volt, 82.0 kph, 1.7734375 milliampere, 1.96484375 milliampere, 0.445 volt, 0.87 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:03.355407, 103 degC, 22.75 gps, 19.607843137254903 percent, 35 degC, 50.0 degree, 24.313725490196077 percent, 13.7 volt, 81.0 kph, -0.14453125 milliampere, -0.1015625 milliampere, 0.445 volt, 0.865 volt, -3.90625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:03.855450, 103 degC, 26.5 gps, 20.784313725490197 percent, 35 degC, 47.0 degree, 28.235294117647058 percent, 13.7 volt, 80.0 kph, -0.0546875 milliampere, -0.1015625 milliampere, 0.445 volt, 0.865 volt, -3.90625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:04.355452, 103 degC, 26.5 gps, 20.784313725490197 percent, 35 degC, 47.0 degree, 28.235294117647058 percent, 13.7 volt, 80.0 kph, -0.0546875 milliampere, 0.01953125 milliampere, 0.445 volt, 0.84 volt, -2.34375 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:04.855561, 103 degC, 28.0 gps, 21.568627450980394 percent, 35 degC, 45.0 degree, 30.980392156862745 percent, 13.6 volt, 78.0 kph, -0.05859375 milliampere, 0.015625 milliampere, 0.445 volt, 0.84 volt, -2.34375 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:05.355634, 103 degC, 32.25 gps, 22.352941176470587 percent, 35 degC, 45.0 degree, 30.980392156862745 percent, 13.6 volt, 78.0 kph, -0.05859375 milliampere, 0.015625 milliampere, 0.445 volt, 0.835 volt, -0.78125 percent, 6.25 percent, -3.125 percent, 1.5625 percent, 
2021-08-23_16:05:05.855706, 103 degC, 32.25 gps, 22.352941176470587 percent, 35 degC, 36.5 degree, 34.509803921568626 percent, 13.6 volt, 78.0 kph, 0.00390625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.825 volt, -1.5625 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:06.355367, 103 degC, 33.5 gps, 23.137254901960784 percent, 35 degC, 38.0 degree, 36.86274509803921 percent, 13.6 volt, 78.0 kph, 0.00390625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.825 volt, -1.5625 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:06.855335, 103 degC, 33.5 gps, 23.137254901960784 percent, 35 degC, 38.0 degree, 36.86274509803921 percent, 13.6 volt, 78.0 kph, 0.04296875 milliampere, -0.01953125 milliampere, 0.445 volt, 0.82 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:07.355368, 104 degC, 37.25 gps, 23.92156862745098 percent, 35 degC, 37.5 degree, 40.3921568627451 percent, 13.6 volt, 78.0 kph, -0.01171875 milliampere, 0.015625 milliampere, 0.445 volt, 0.815 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:07.855360, 104 degC, 39.75 gps, 23.92156862745098 percent, 35 degC, 37.5 degree, 40.3921568627451 percent, 13.6 volt, 78.0 kph, -0.01171875 milliampere, 0.015625 milliampere, 0.445 volt, 0.815 volt, -1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:08.355385, 104 degC, 39.75 gps, 24.313725490196077 percent, 35 degC, 36.0 degree, 41.96078431372549 percent, 13.6 volt, 78.0 kph, -0.0234375 milliampere, -0.0234375 milliampere, 0.445 volt, 0.81 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:08.855363, 104 degC, 39.75 gps, 24.705882352941178 percent, 35 degC, 36.0 degree, 41.96078431372549 percent, 13.6 volt, 78.0 kph, -0.0234375 milliampere, -0.0234375 milliampere, 0.445 volt, 0.81 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:09.355479, 104 degC, 39.75 gps, 24.705882352941178 percent, 35 degC, 33.0 degree, 42.35294117647059 percent, 13.6 volt, 80.0 kph, -0.01171875 milliampere, -0.05859375 milliampere, 0.445 volt, 0.81 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:09.855600, 104 degC, 40.5 gps, 24.705882352941178 percent, 35 degC, 33.0 degree, 42.35294117647059 percent, 13.6 volt, 80.0 kph, -0.01171875 milliampere, -0.05859375 milliampere, 0.445 volt, 0.81 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:10.355669, 104 degC, 40.5 gps, 24.705882352941178 percent, 35 degC, 33.0 degree, 42.35294117647059 percent, 13.6 volt, 80.0 kph, -0.0390625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.805 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:10.855363, 104 degC, 39.75 gps, 25.098039215686274 percent, 35 degC, 33.0 degree, 42.745098039215684 percent, 13.7 volt, 81.0 kph, -0.046875 milliampere, 0.05859375 milliampere, 0.445 volt, 0.8 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:11.355361, 104 degC, 41.0 gps, 25.098039215686274 percent, 35 degC, 33.0 degree, 42.745098039215684 percent, 13.7 volt, 81.0 kph, -0.046875 milliampere, 0.05859375 milliampere, 0.445 volt, 0.8 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:11.855369, 104 degC, 41.0 gps, 25.098039215686274 percent, 35 degC, 33.0 degree, 42.745098039215684 percent, 13.7 volt, 81.0 kph, -0.02734375 milliampere, -0.04296875 milliampere, 0.445 volt, 0.8 volt, -1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:12.355368, 104 degC, 40.25 gps, 24.705882352941178 percent, 35 degC, 33.0 degree, 41.568627450980394 percent, 13.7 volt, 82.0 kph, -0.08984375 milliampere, 0.02734375 milliampere, 0.445 volt, 0.8 volt, -1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:12.855430, 104 degC, 40.25 gps, 24.705882352941178 percent, 35 degC, 33.0 degree, 41.568627450980394 percent, 13.7 volt, 82.0 kph, -0.08984375 milliampere, 0.02734375 milliampere, 0.445 volt, 0.795 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:13.355529, 104 degC, 31.0 gps, 21.568627450980394 percent, 35 degC, 38.0 degree, 31.764705882352942 percent, 13.6 volt, 82.0 kph, -0.03125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.795 volt, -3.125 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:13.855370, 104 degC, 16.5 gps, 17.647058823529413 percent, 35 degC, 12.5 degree, 18.03921568627451 percent, 13.6 volt, 82.0 kph, -0.03125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.795 volt, -3.125 percent, 6.25 percent, -4.6875 percent, 1.5625 percent, 
2021-08-23_16:05:14.355316, 104 degC, 16.5 gps, 17.647058823529413 percent, 35 degC, 12.5 degree, 18.03921568627451 percent, 13.6 volt, 81.0 kph, 0.04296875 milliampere, 0.03515625 milliampere, 0.445 volt, 0.8 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:14.855384, 104 degC, 15.75 gps, 17.254901960784313 percent, 36 degC, 3.5 degree, 17.647058823529413 percent, 13.6 volt, 75.0 kph, 2.41796875 milliampere, 2.48828125 milliampere, 0.445 volt, 0.8 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:15.355371, 104 degC, 15.75 gps, 17.254901960784313 percent, 36 degC, 3.5 degree, 17.647058823529413 percent, 13.6 volt, 75.0 kph, 2.41796875 milliampere, 2.48828125 milliampere, 0.445 volt, 0.26 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:15.855359, 104 degC, 14.75 gps, 17.254901960784313 percent, 36 degC, 3.5 degree, 18.431372549019606 percent, 13.6 volt, 68.0 kph, 2.47265625 milliampere, 2.52734375 milliampere, 0.445 volt, 0.13 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:16.355423, 104 degC, 13.5 gps, 17.254901960784313 percent, 36 degC, 3.5 degree, 18.431372549019606 percent, 13.6 volt, 68.0 kph, 2.47265625 milliampere, 2.52734375 milliampere, 0.445 volt, 0.13 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:16.855375, 104 degC, 13.5 gps, 16.470588235294116 percent, 36 degC, 3.0 degree, 17.647058823529413 percent, 13.6 volt, 62.0 kph, 2.45703125 milliampere, 2.57421875 milliampere, 0.445 volt, 0.1 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:17.355369, 104 degC, 12.25 gps, 15.686274509803921 percent, 36 degC, 1.5 degree, 17.647058823529413 percent, 13.6 volt, 62.0 kph, 2.45703125 milliampere, 2.57421875 milliampere, 0.445 volt, 0.1 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:17.855319, 104 degC, 12.25 gps, 15.686274509803921 percent, 36 degC, 1.5 degree, 16.862745098039216 percent, 13.6 volt, 57.0 kph, 2.44140625 milliampere, 2.57421875 milliampere, 0.445 volt, 0.09 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:18.355375, 104 degC, 10.75 gps, 15.294117647058824 percent, 36 degC, 0.5 degree, 16.07843137254902 percent, 13.6 volt, 53.0 kph, 2.44140625 milliampere, 2.57421875 milliampere, 0.445 volt, 0.09 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:18.855492, 104 degC, 10.75 gps, 15.294117647058824 percent, 36 degC, 0.5 degree, 16.07843137254902 percent, 13.6 volt, 53.0 kph, 2.44921875 milliampere, 2.56640625 milliampere, 0.44 volt, 0.08 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:19.355545, 105 degC, 10.0 gps, 15.294117647058824 percent, 36 degC, 5.0 degree, 16.07843137254902 percent, 13.6 volt, 52.0 kph, 2.31640625 milliampere, 2.3671875 milliampere, 0.445 volt, 0.08 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:19.855396, 105 degC, 28.75 gps, 21.568627450980394 percent, 36 degC, 5.0 degree, 16.07843137254902 percent, 13.6 volt, 52.0 kph, 2.31640625 milliampere, 2.3671875 milliampere, 0.445 volt, 0.08 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:20.355362, 105 degC, 28.75 gps, 21.568627450980394 percent, 36 degC, 29.0 degree, 40.3921568627451 percent, 13.7 volt, 52.0 kph, -0.19921875 milliampere, -0.18359375 milliampere, 0.44 volt, 0.11 volt, -4.6875 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:20.855350, 105 degC, 28.5 gps, 21.568627450980394 percent, 36 degC, 29.0 degree, 40.3921568627451 percent, 13.7 volt, 52.0 kph, -0.19921875 milliampere, -0.18359375 milliampere, 0.44 volt, 0.11 volt, -4.6875 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:21.355403, 105 degC, 28.5 gps, 21.568627450980394 percent, 36 degC, 30.5 degree, 41.1764705882353 percent, 13.6 volt, 53.0 kph, -0.15625 milliampere, -0.1171875 milliampere, 0.445 volt, 0.275 volt, -3.90625 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:21.855359, 105 degC, 33.5 gps, 23.137254901960784 percent, 36 degC, 30.0 degree, 47.84313725490196 percent, 13.6 volt, 56.0 kph, -0.15625 milliampere, -0.1171875 milliampere, 0.445 volt, 0.275 volt, -3.90625 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:22.355364, 105 degC, 33.5 gps, 23.137254901960784 percent, 36 degC, 30.0 degree, 47.84313725490196 percent, 13.6 volt, 56.0 kph, -0.0546875 milliampere, 0.0 milliampere, 0.445 volt, 0.69 volt, -5.46875 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:22.855389, 105 degC, 36.5 gps, 24.313725490196077 percent, 36 degC, 27.0 degree, 50.588235294117645 percent, 13.6 volt, 57.0 kph, 0.0390625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.69 volt, -5.46875 percent, 6.25 percent, -3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:23.355365, 105 degC, 36.5 gps, 24.313725490196077 percent, 36 degC, 27.0 degree, 50.588235294117645 percent, 13.6 volt, 57.0 kph, 0.0390625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.74 volt, -3.90625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:23.855452, 105 degC, 38.25 gps, 24.705882352941178 percent, 36 degC, 28.5 degree, 50.588235294117645 percent, 13.7 volt, 60.0 kph, 0.05078125 milliampere, 0.0234375 milliampere, 0.445 volt, 0.72 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:24.355360, 105 degC, 36.0 gps, 24.705882352941178 percent, 36 degC, 28.5 degree, 50.588235294117645 percent, 13.7 volt, 60.0 kph, 0.05078125 milliampere, 0.0234375 milliampere, 0.445 volt, 0.72 volt, -1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:24.855372, 105 degC, 36.0 gps, 23.92156862745098 percent, 35 degC, 30.5 degree, 47.84313725490196 percent, 13.7 volt, 61.0 kph, 0.04296875 milliampere, -0.015625 milliampere, 0.445 volt, 0.73 volt, -0.78125 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:25.355358, 105 degC, 40.0 gps, 25.098039215686274 percent, 35 degC, 30.5 degree, 47.84313725490196 percent, 13.7 volt, 61.0 kph, 0.04296875 milliampere, -0.015625 milliampere, 0.445 volt, 0.73 volt, -0.78125 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:25.855472, 105 degC, 40.0 gps, 25.098039215686274 percent, 35 degC, 30.0 degree, 50.588235294117645 percent, 13.7 volt, 63.0 kph, -0.0390625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.73 volt, -1.5625 percent, 6.25 percent, 3.125 percent, 1.5625 percent, 
2021-08-23_16:05:26.355319, 105 degC, 41.25 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 51.372549019607845 percent, 13.7 volt, 63.0 kph, -0.0390625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.73 volt, -1.5625 percent, 6.25 percent, 3.125 percent, 1.5625 percent, 
2021-08-23_16:05:26.855360, 105 degC, 41.25 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 51.372549019607845 percent, 13.7 volt, 65.0 kph, -0.03125 milliampere, -0.03125 milliampere, 0.445 volt, 0.735 volt, -2.34375 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:27.355365, 105 degC, 38.25 gps, 25.098039215686274 percent, 35 degC, 28.5 degree, 49.01960784313726 percent, 13.6 volt, 66.0 kph, 0.015625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.74 volt, -2.34375 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:27.855361, 105 degC, 38.25 gps, 25.098039215686274 percent, 35 degC, 28.5 degree, 49.01960784313726 percent, 13.6 volt, 66.0 kph, 0.015625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:28.355304, 105 degC, 40.75 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 48.627450980392155 percent, 13.7 volt, 68.0 kph, 0.05078125 milliampere, -0.015625 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:28.855328, 105 degC, 40.0 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 48.627450980392155 percent, 13.7 volt, 68.0 kph, 0.05078125 milliampere, -0.015625 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:29.355372, 105 degC, 40.0 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 47.450980392156865 percent, 13.7 volt, 70.0 kph, 0.01953125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:29.855324, 105 degC, 40.75 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 47.05882352941177 percent, 13.7 volt, 71.0 kph, -0.046875 milliampere, -0.03515625 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:30.355374, 105 degC, 40.75 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 47.05882352941177 percent, 13.7 volt, 71.0 kph, -0.046875 milliampere, -0.03515625 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:30.855371, 105 degC, 41.0 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 45.88235294117647 percent, 13.6 volt, 72.0 kph, -0.0390625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 6.25 percent, -1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:31.355323, 105 degC, 41.0 gps, 25.098039215686274 percent, 35 degC, 26.0 degree, 45.88235294117647 percent, 13.6 volt, 72.0 kph, -0.0390625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.74 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:31.855391, 105 degC, 40.25 gps, 25.49019607843137 percent, 35 degC, 26.0 degree, 45.490196078431374 percent, 13.6 volt, 75.0 kph, -0.01171875 milliampere, -0.02734375 milliampere, 0.445 volt, 0.74 volt, 1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:32.355294, 105 degC, 42.5 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.490196078431374 percent, 13.6 volt, 75.0 kph, -0.01171875 milliampere, -0.02734375 milliampere, 0.445 volt, 0.74 volt, 1.5625 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:32.854352, 105 degC, 42.5 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.88235294117647 percent, 13.6 volt, 76.0 kph, -0.00390625 milliampere, -0.03125 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:33.354418, 105 degC, 41.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.88235294117647 percent, 13.7 volt, 77.0 kph, -0.0078125 milliampere, -0.03125 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:33.854453, 105 degC, 41.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.88235294117647 percent, 13.7 volt, 77.0 kph, -0.0078125 milliampere, -0.0625 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:34.354583, 105 degC, 41.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.490196078431374 percent, 13.7 volt, 78.0 kph, 0.015625 milliampere, -0.08203125 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:34.854698, 105 degC, 43.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.490196078431374 percent, 13.7 volt, 78.0 kph, 0.015625 milliampere, -0.08203125 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:35.354767, 105 degC, 43.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 45.490196078431374 percent, 13.6 volt, 80.0 kph, -0.0078125 milliampere, -0.07421875 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:35.854749, 105 degC, 43.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 44.705882352941174 percent, 13.7 volt, 81.0 kph, -0.05859375 milliampere, -0.07421875 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 1.5625 percent, 
2021-08-23_16:05:36.354937, 105 degC, 43.75 gps, 25.49019607843137 percent, 35 degC, 27.0 degree, 44.705882352941174 percent, 13.7 volt, 81.0 kph, -0.05859375 milliampere, 0.01953125 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:36.855026, 105 degC, 42.75 gps, 25.49019607843137 percent, 35 degC, 27.5 degree, 44.31372549019608 percent, 13.6 volt, 82.0 kph, -0.0078125 milliampere, 0.046875 milliampere, 0.445 volt, 0.72 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:37.355369, 105 degC, 42.75 gps, 25.49019607843137 percent, 35 degC, 27.5 degree, 44.31372549019608 percent, 13.6 volt, 82.0 kph, -0.0078125 milliampere, 0.046875 milliampere, 0.445 volt, 0.72 volt, 0.78125 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:37.855374, 105 degC, 42.25 gps, 25.49019607843137 percent, 35 degC, 28.5 degree, 43.92156862745098 percent, 13.7 volt, 83.0 kph, 0.00390625 milliampere, 0.015625 milliampere, 0.445 volt, 0.71 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:38.355450, 105 degC, 44.25 gps, 25.88235294117647 percent, 35 degC, 28.5 degree, 43.92156862745098 percent, 13.7 volt, 83.0 kph, 0.00390625 milliampere, 0.015625 milliampere, 0.445 volt, 0.71 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 1.5625 percent, 
2021-08-23_16:05:38.855407, 105 degC, 44.25 gps, 25.88235294117647 percent, 35 degC, 28.5 degree, 44.705882352941174 percent, 13.6 volt, 86.0 kph, 0.03515625 milliampere, -0.04296875 milliampere, 0.445 volt, 0.7 volt, 0.78125 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:39.355359, 105 degC, 45.5 gps, 25.49019607843137 percent, 35 degC, 29.0 degree, 43.529411764705884 percent, 13.6 volt, 87.0 kph, 0.0234375 milliampere, -0.078125 milliampere, 0.445 volt, 0.7 volt, 0.78125 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:39.855360, 105 degC, 45.5 gps, 25.49019607843137 percent, 35 degC, 29.0 degree, 43.529411764705884 percent, 13.6 volt, 87.0 kph, 0.0234375 milliampere, -0.078125 milliampere, 0.445 volt, 0.695 volt, 0.78125 percent, 6.25 percent, 2.34375 percent, 1.5625 percent, 
2021-08-23_16:05:40.355430, 105 degC, 42.75 gps, 25.49019607843137 percent, 35 degC, 29.0 degree, 42.35294117647059 percent, 13.7 volt, 88.0 kph, -0.0703125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.685 volt, 0.78125 percent, 6.25 percent, 2.34375 percent, 1.5625 percent, 
2021-08-23_16:05:40.855376, 105 degC, 44.75 gps, 25.49019607843137 percent, 35 degC, 29.0 degree, 42.35294117647059 percent, 13.7 volt, 88.0 kph, -0.0703125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.685 volt, 1.5625 percent, 6.25 percent, 3.90625 percent, 1.5625 percent, 
2021-08-23_16:05:41.355471, 105 degC, 44.75 gps, 25.49019607843137 percent, 35 degC, 28.5 degree, 43.13725490196079 percent, 13.6 volt, 91.0 kph, -0.078125 milliampere, -0.03515625 milliampere, 0.445 volt, 0.685 volt, 1.5625 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:41.855371, 105 degC, 44.5 gps, 25.88235294117647 percent, 35 degC, 29.0 degree, 43.13725490196079 percent, 13.6 volt, 92.0 kph, -0.078125 milliampere, -0.03515625 milliampere, 0.445 volt, 0.685 volt, 1.5625 percent, 6.25 percent, 1.5625 percent, 1.5625 percent, 
2021-08-23_16:05:42.355381, 105 degC, 44.5 gps, 25.88235294117647 percent, 35 degC, 29.0 degree, 43.13725490196079 percent, 13.6 volt, 92.0 kph, -0.02734375 milliampere, -0.03125 milliampere, 0.445 volt, 0.685 volt, 2.34375 percent, 6.25 percent, 2.34375 percent, 1.5625 percent, 
