date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_13:53:24, 88 degC, 4.5 gps, 12.941176470588236 percent, 32 degC, 15.5 degree, 25.88235294117647 percent, 13.6 volt, 26.0 kph, -0.01171875 milliampere, -0.01953125 milliampere, 0.445 volt, 0.475 volt, -12.5 percent, 6.25 percent, -8.59375 percent, 3.125 percent, 
2021-08-23_13:53:25, 88 degC, 4.25 gps, 12.549019607843137 percent, 32 degC, 19.5 degree, 21.568627450980394 percent, 13.7 volt, 23.0 kph, 0.09375 milliampere, 0.0703125 milliampere, 0.445 volt, 0.475 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:53:26, 88 degC, 18.0 gps, 18.823529411764707 percent, 32 degC, 24.0 degree, 44.31372549019608 percent, 13.6 volt, 25.0 kph, -0.171875 milliampere, -0.1796875 milliampere, 0.44 volt, 0.48 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 3.125 percent, 
2021-08-23_13:53:27, 88 degC, 30.5 gps, 24.313725490196077 percent, 32 degC, 19.5 degree, 58.431372549019606 percent, 13.7 volt, 28.0 kph, 0.125 milliampere, 0.11328125 milliampere, 0.44 volt, 0.475 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:53:28, 88 degC, 34.25 gps, 24.313725490196077 percent, 32 degC, 22.5 degree, 58.8235294117647 percent, 13.6 volt, 32.0 kph, -0.03515625 milliampere, -0.125 milliampere, 0.44 volt, 0.475 volt, -2.34375 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:29, 89 degC, 14.75 gps, 17.254901960784313 percent, 32 degC, 19.5 degree, 34.90196078431372 percent, 13.6 volt, 35.0 kph, -0.13671875 milliampere, -0.109375 milliampere, 0.445 volt, 0.48 volt, -9.375 percent, 6.25 percent, -7.8125 percent, 3.125 percent, 
2021-08-23_13:53:30, 89 degC, 6.75 gps, 13.72549019607843 percent, 32 degC, 19.5 degree, 18.823529411764707 percent, 13.7 volt, 35.0 kph, -0.05078125 milliampere, 0.01953125 milliampere, 0.44 volt, 0.48 volt, -10.9375 percent, 6.25 percent, -9.375 percent, 3.125 percent, 
2021-08-23_13:53:31, 89 degC, 6.0 gps, 13.72549019607843 percent, 32 degC, 20.0 degree, 18.431372549019606 percent, 13.6 volt, 33.0 kph, 0.0625 milliampere, 0.0390625 milliampere, 0.445 volt, 0.485 volt, -8.59375 percent, 6.25 percent, -5.46875 percent, 3.125 percent, 
2021-08-23_13:53:32, 89 degC, 6.25 gps, 13.333333333333334 percent, 32 degC, 18.5 degree, 18.823529411764707 percent, 13.6 volt, 32.0 kph, 0.0078125 milliampere, 0.01171875 milliampere, 0.445 volt, 0.48 volt, -5.46875 percent, 6.25 percent, -6.25 percent, 3.125 percent, 
2021-08-23_13:53:33, 89 degC, 19.75 gps, 18.431372549019606 percent, 32 degC, 32.0 degree, 42.35294117647059 percent, 13.7 volt, 33.0 kph, 0.09765625 milliampere, 0.0546875 milliampere, 0.445 volt, 0.485 volt, -6.25 percent, 6.25 percent, -7.8125 percent, 3.125 percent, 
2021-08-23_13:53:34, 89 degC, 14.25 gps, 16.862745098039216 percent, 32 degC, 36.5 degree, 33.72549019607843 percent, 13.7 volt, 36.0 kph, 0.01953125 milliampere, 0.02734375 milliampere, 0.445 volt, 0.485 volt, -3.90625 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:35, 89 degC, 7.0 gps, 13.72549019607843 percent, 32 degC, 21.5 degree, 18.431372549019606 percent, 13.6 volt, 37.0 kph, -0.04296875 milliampere, 0.015625 milliampere, 0.445 volt, 0.485 volt, -3.90625 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:36, 89 degC, 6.5 gps, 13.72549019607843 percent, 32 degC, 17.0 degree, 18.03921568627451 percent, 13.6 volt, 37.0 kph, -0.00390625 milliampere, -0.00390625 milliampere, 0.44 volt, 0.485 volt, -7.03125 percent, 6.25 percent, -3.125 percent, 3.125 percent, 
2021-08-23_13:53:37, 89 degC, 6.75 gps, 13.72549019607843 percent, 32 degC, 18.5 degree, 18.03921568627451 percent, 13.7 volt, 38.0 kph, 0.01171875 milliampere, -0.01953125 milliampere, 0.44 volt, 0.485 volt, -4.6875 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:38, 89 degC, 7.0 gps, 13.72549019607843 percent, 32 degC, 14.0 degree, 20.0 percent, 13.7 volt, 40.0 kph, -0.01953125 milliampere, -0.02734375 milliampere, 0.445 volt, 0.485 volt, -7.03125 percent, 6.25 percent, -3.90625 percent, 3.125 percent, 
2021-08-23_13:53:39, 90 degC, 5.5 gps, 13.333333333333334 percent, 32 degC, 25.5 degree, 21.176470588235293 percent, 13.7 volt, 41.0 kph, 0.0078125 milliampere, 0.01171875 milliampere, 0.445 volt, 0.485 volt, -4.6875 percent, 6.25 percent, -5.46875 percent, 3.125 percent, 
2021-08-23_13:53:40, 90 degC, 4.75 gps, 12.941176470588236 percent, 32 degC, 24.5 degree, 20.0 percent, 13.7 volt, 42.0 kph, 0.01171875 milliampere, -0.01953125 milliampere, 0.445 volt, 0.49 volt, -5.46875 percent, 6.25 percent, -3.90625 percent, 3.125 percent, 
2021-08-23_13:53:41, 90 degC, 4.25 gps, 12.941176470588236 percent, 32 degC, 26.0 degree, 19.215686274509803 percent, 13.6 volt, 42.0 kph, -0.00390625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.49 volt, -3.90625 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:42, 90 degC, 4.5 gps, 12.549019607843137 percent, 32 degC, 29.0 degree, 18.823529411764707 percent, 13.6 volt, 42.0 kph, -0.0703125 milliampere, -0.11328125 milliampere, 0.445 volt, 0.485 volt, -7.03125 percent, 6.25 percent, -6.25 percent, 3.125 percent, 
2021-08-23_13:53:43, 90 degC, 4.5 gps, 12.941176470588236 percent, 32 degC, 27.0 degree, 19.215686274509803 percent, 13.6 volt, 42.0 kph, 0.01171875 milliampere, 0.05078125 milliampere, 0.445 volt, 0.49 volt, -4.6875 percent, 6.25 percent, -5.46875 percent, 3.125 percent, 
2021-08-23_13:53:44, 90 degC, 4.75 gps, 12.941176470588236 percent, 32 degC, 27.0 degree, 19.607843137254903 percent, 13.6 volt, 41.0 kph, 0.0234375 milliampere, 0.0234375 milliampere, 0.445 volt, 0.49 volt, -3.125 percent, 6.25 percent, -3.125 percent, 3.125 percent, 
2021-08-23_13:53:45, 90 degC, 4.25 gps, 12.549019607843137 percent, 32 degC, 23.0 degree, 20.0 percent, 13.6 volt, 40.0 kph, 0.00390625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.49 volt, -4.6875 percent, 6.25 percent, -3.125 percent, 3.125 percent, 
2021-08-23_13:53:46, 90 degC, 4.25 gps, 12.549019607843137 percent, 32 degC, 24.0 degree, 20.0 percent, 13.6 volt, 37.0 kph, -0.015625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.485 volt, -3.125 percent, 6.25 percent, -5.46875 percent, 3.125 percent, 
2021-08-23_13:53:47, 90 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 21.5 degree, 20.784313725490197 percent, 13.6 volt, 35.0 kph, -0.0625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.49 volt, -6.25 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:53:48, 90 degC, 3.75 gps, 12.549019607843137 percent, 33 degC, 19.5 degree, 21.568627450980394 percent, 13.7 volt, 33.0 kph, -0.03515625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.485 volt, -5.46875 percent, 6.25 percent, -6.25 percent, 3.125 percent, 
2021-08-23_13:53:49, 90 degC, 35.25 gps, 28.627450980392158 percent, 32 degC, 6.0 degree, 76.86274509803921 percent, 13.6 volt, 33.0 kph, -0.140625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.485 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 3.125 percent, 
2021-08-23_13:53:50, 90 degC, 32.25 gps, 23.529411764705884 percent, 32 degC, 26.0 degree, 52.15686274509804 percent, 13.7 volt, 37.0 kph, -0.2578125 milliampere, -0.2578125 milliampere, 0.445 volt, 0.49 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:53:51, 90 degC, 33.25 gps, 25.49019607843137 percent, 32 degC, 18.0 degree, 60.78431372549019 percent, 13.6 volt, 38.0 kph, -0.109375 milliampere, -0.0234375 milliampere, 0.44 volt, 0.49 volt, 2.34375 percent, 6.25 percent, 7.03125 percent, 3.125 percent, 
2021-08-23_13:53:52, 90 degC, 69.75 gps, 42.35294117647059 percent, 32 degC, 9.0 degree, 90.98039215686275 percent, 13.6 volt, 42.0 kph, -0.2421875 milliampere, -0.0546875 milliampere, 0.445 volt, 0.49 volt, -4.6875 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:53:53, 90 degC, 92.25 gps, 86.27450980392157 percent, 32 degC, 15.5 degree, 100.0 percent, 13.6 volt, 50.0 kph, -0.2578125 milliampere, -0.3203125 milliampere, 0.445 volt, 0.495 volt, -5.46875 percent, 6.25 percent, -3.90625 percent, 3.125 percent, 
2021-08-23_13:53:54, 90 degC, 129.75 gps, 86.27450980392157 percent, 32 degC, 19.5 degree, 100.0 percent, 13.6 volt, 56.0 kph, -0.1953125 milliampere, -0.32421875 milliampere, 0.445 volt, 0.5 volt, -0.78125 percent, 6.25 percent, 3.125 percent, 3.125 percent, 
2021-08-23_13:53:55, 90 degC, 151.0 gps, 54.90196078431372 percent, 32 degC, 18.0 degree, 97.6470588235294 percent, 13.6 volt, 63.0 kph, -0.32421875 milliampere, -0.29296875 milliampere, 0.445 volt, 0.51 volt, -1.5625 percent, 6.25 percent, 3.125 percent, 3.125 percent, 
2021-08-23_13:53:56, 90 degC, 152.0 gps, 50.98039215686274 percent, 32 degC, 2.0 degree, 95.29411764705883 percent, 13.6 volt, 71.0 kph, -0.984375 milliampere, -1.14453125 milliampere, 0.445 volt, 0.525 volt, -0.78125 percent, 6.25 percent, 1.5625 percent, 3.125 percent, 
2021-08-23_13:53:57, 90 degC, 112.0 gps, 42.745098039215684 percent, 32 degC, 23.0 degree, 94.11764705882354 percent, 13.6 volt, 77.0 kph, -0.55859375 milliampere, -0.5546875 milliampere, 0.445 volt, 0.535 volt, -7.03125 percent, 6.25 percent, -3.90625 percent, 3.125 percent, 
2021-08-23_13:53:58, 90 degC, 126.25 gps, 45.490196078431374 percent, 32 degC, 24.0 degree, 95.29411764705883 percent, 13.6 volt, 83.0 kph, -0.734375 milliampere, -0.74609375 milliampere, 0.445 volt, 0.555 volt, -4.6875 percent, 6.25 percent, -2.34375 percent, 3.125 percent, 
2021-08-23_13:53:59, 90 degC, 113.75 gps, 47.84313725490196 percent, 32 degC, 23.0 degree, 95.29411764705883 percent, 13.6 volt, 90.0 kph, -1.0078125 milliampere, -0.96484375 milliampere, 0.445 volt, 0.575 volt, -10.15625 percent, 6.25 percent, -8.59375 percent, 3.125 percent, 
2021-08-23_13:54:00, 90 degC, 86.5 gps, 36.86274509803921 percent, 32 degC, 24.5 degree, 81.96078431372548 percent, 13.7 volt, 93.0 kph, -0.3828125 milliampere, -0.31640625 milliampere, 0.445 volt, 0.58 volt, -9.375 percent, 6.25 percent, -6.25 percent, 3.125 percent, 
2021-08-23_13:54:02, 90 degC, 60.75 gps, 30.980392156862745 percent, 32 degC, 19.5 degree, 75.68627450980392 percent, 13.7 volt, 96.0 kph, -0.26171875 milliampere, -0.1953125 milliampere, 0.445 volt, 0.59 volt, -7.03125 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:54:03, 90 degC, 57.25 gps, 30.980392156862745 percent, 32 degC, 20.0 degree, 73.33333333333333 percent, 13.7 volt, 98.0 kph, -0.125 milliampere, -0.109375 milliampere, 0.445 volt, 0.595 volt, -2.34375 percent, 6.25 percent, 1.5625 percent, 3.125 percent, 
2021-08-23_13:54:03, 90 degC, 54.75 gps, 31.372549019607842 percent, 32 degC, 11.0 degree, 75.29411764705883 percent, 13.7 volt, 100.0 kph, -0.078125 milliampere, -0.11328125 milliampere, 0.445 volt, 0.605 volt, -4.6875 percent, 6.25 percent, -2.34375 percent, 3.125 percent, 
2021-08-23_13:54:05, 90 degC, 55.25 gps, 33.333333333333336 percent, 32 degC, 18.0 degree, 80.7843137254902 percent, 13.7 volt, 101.0 kph, -0.08203125 milliampere, -0.05859375 milliampere, 0.445 volt, 0.61 volt, -7.8125 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:54:06, 90 degC, 53.5 gps, 36.07843137254902 percent, 32 degC, 15.0 degree, 87.05882352941177 percent, 13.7 volt, 102.0 kph, 0.01953125 milliampere, 0.04296875 milliampere, 0.445 volt, 0.615 volt, -9.375 percent, 6.25 percent, 2.34375 percent, 3.125 percent, 
2021-08-23_13:54:07, 90 degC, 53.0 gps, 36.470588235294116 percent, 32 degC, 15.5 degree, 86.27450980392157 percent, 13.7 volt, 103.0 kph, 0.01171875 milliampere, 0.0390625 milliampere, 0.445 volt, 0.625 volt, -5.46875 percent, 6.25 percent, 3.90625 percent, 3.125 percent, 
2021-08-23_13:54:08, 90 degC, 54.75 gps, 36.07843137254902 percent, 32 degC, 15.5 degree, 85.88235294117646 percent, 13.7 volt, 105.0 kph, -0.07421875 milliampere, -0.01171875 milliampere, 0.445 volt, 0.63 volt, -5.46875 percent, 6.25 percent, 5.46875 percent, 3.125 percent, 
2021-08-23_13:54:09, 90 degC, 10.5 gps, 15.686274509803921 percent, 32 degC, 16.5 degree, 21.568627450980394 percent, 13.6 volt, 103.0 kph, -0.3359375 milliampere, -0.453125 milliampere, 0.445 volt, 0.645 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:10, 90 degC, 10.0 gps, 15.294117647058824 percent, 32 degC, -1.5 degree, 17.254901960784313 percent, 13.7 volt, 103.0 kph, -0.34375 milliampere, -0.25390625 milliampere, 0.445 volt, 0.655 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:11, 90 degC, 9.25 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 16.470588235294116 percent, 13.6 volt, 101.0 kph, 2.23828125 milliampere, 2.48828125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:12, 91 degC, 9.25 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 16.470588235294116 percent, 13.7 volt, 100.0 kph, 2.4609375 milliampere, 2.3671875 milliampere, 0.44 volt, 0.42 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:13, 91 degC, 9.0 gps, 14.509803921568627 percent, 32 degC, -1.0 degree, 16.470588235294116 percent, 13.6 volt, 97.0 kph, 2.41796875 milliampere, 2.375 milliampere, 0.445 volt, 0.41 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:14, 91 degC, 8.25 gps, 14.901960784313726 percent, 32 degC, 8.0 degree, 18.03921568627451 percent, 13.7 volt, 96.0 kph, 2.515625 milliampere, 2.06640625 milliampere, 0.445 volt, 0.405 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:15, 91 degC, 8.5 gps, 14.509803921568627 percent, 32 degC, 6.0 degree, 16.470588235294116 percent, 13.6 volt, 93.0 kph, -0.3359375 milliampere, -0.3203125 milliampere, 0.445 volt, 0.39 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:16, 91 degC, 8.0 gps, 14.509803921568627 percent, 32 degC, -2.5 degree, 16.862745098039216 percent, 13.7 volt, 92.0 kph, 2.3671875 milliampere, 2.1796875 milliampere, 0.445 volt, 0.38 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:17, 91 degC, 14.5 gps, 16.862745098039216 percent, 32 degC, 38.0 degree, 28.627450980392158 percent, 13.6 volt, 91.0 kph, -0.36328125 milliampere, -0.49609375 milliampere, 0.44 volt, 0.375 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:18, 91 degC, 26.5 gps, 21.96078431372549 percent, 32 degC, 26.0 degree, 50.19607843137255 percent, 13.6 volt, 91.0 kph, -0.046875 milliampere, -0.0234375 milliampere, 0.44 volt, 0.375 volt, 2.34375 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:54:19, 91 degC, 64.5 gps, 41.1764705882353 percent, 32 degC, 20.0 degree, 87.84313725490196 percent, 13.7 volt, 91.0 kph, -0.28515625 milliampere, -0.3828125 milliampere, 0.445 volt, 0.655 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:20, 91 degC, 102.25 gps, 43.529411764705884 percent, 32 degC, 24.0 degree, 94.90196078431373 percent, 13.6 volt, 95.0 kph, -0.10546875 milliampere, -0.10546875 milliampere, 0.445 volt, 0.66 volt, -5.46875 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:54:21, 91 degC, 106.0 gps, 43.529411764705884 percent, 32 degC, 24.5 degree, 96.07843137254902 percent, 13.7 volt, 98.0 kph, -0.171875 milliampere, -0.1328125 milliampere, 0.445 volt, 0.685 volt, -7.8125 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:54:22, 90 degC, 110.25 gps, 43.92156862745098 percent, 32 degC, 24.0 degree, 95.29411764705883 percent, 13.7 volt, 103.0 kph, -0.17578125 milliampere, -0.15625 milliampere, 0.445 volt, 0.705 volt, -7.03125 percent, 6.25 percent, -3.125 percent, 3.125 percent, 
2021-08-23_13:54:23, 90 degC, 112.0 gps, 44.31372549019608 percent, 32 degC, 24.5 degree, 94.90196078431373 percent, 13.7 volt, 107.0 kph, -0.21875 milliampere, -0.34375 milliampere, 0.445 volt, 0.74 volt, -5.46875 percent, 6.25 percent, -2.34375 percent, 3.125 percent, 
2021-08-23_13:54:24, 90 degC, 117.5 gps, 44.31372549019608 percent, 32 degC, 24.5 degree, 93.33333333333333 percent, 13.6 volt, 112.0 kph, -0.515625 milliampere, -0.48828125 milliampere, 0.445 volt, 0.77 volt, -4.6875 percent, 6.25 percent, -1.5625 percent, 3.125 percent, 
2021-08-23_13:54:25, 90 degC, 122.75 gps, 45.490196078431374 percent, 32 degC, 24.5 degree, 94.90196078431373 percent, 13.6 volt, 116.0 kph, -0.63671875 milliampere, -0.6484375 milliampere, 0.445 volt, 0.79 volt, -5.46875 percent, 6.25 percent, -1.5625 percent, 3.125 percent, 
2021-08-23_13:54:26, 90 degC, 125.0 gps, 44.705882352941174 percent, 32 degC, 25.5 degree, 91.76470588235294 percent, 13.6 volt, 120.0 kph, -0.66796875 milliampere, -0.65625 milliampere, 0.445 volt, 0.81 volt, -4.6875 percent, 6.25 percent, -1.5625 percent, 3.125 percent, 
2021-08-23_13:54:27, 90 degC, 23.5 gps, 18.823529411764707 percent, 32 degC, 33.0 degree, 28.235294117647058 percent, 13.7 volt, 121.0 kph, -1.4296875 milliampere, -1.34765625 milliampere, 0.445 volt, 0.83 volt, -25.0 percent, 6.25 percent, -25.0 percent, 3.125 percent, 
2021-08-23_13:54:28, 90 degC, 14.25 gps, 16.862745098039216 percent, 32 degC, 3.0 degree, 18.823529411764707 percent, 13.6 volt, 120.0 kph, 1.73046875 milliampere, 2.02734375 milliampere, 0.445 volt, 0.815 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:29, 90 degC, 11.25 gps, 15.686274509803921 percent, 32 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 116.0 kph, 2.38671875 milliampere, 2.5234375 milliampere, 0.445 volt, 0.41 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:30, 90 degC, 10.25 gps, 15.294117647058824 percent, 32 degC, 0.0 degree, 16.07843137254902 percent, 13.6 volt, 110.0 kph, 2.484375 milliampere, 2.34375 milliampere, 0.445 volt, 0.375 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:31, 90 degC, 9.5 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 16.07843137254902 percent, 13.6 volt, 102.0 kph, 2.359375 milliampere, 2.6015625 milliampere, 0.445 volt, 0.355 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:32, 90 degC, 8.75 gps, 14.509803921568627 percent, 32 degC, -1.5 degree, 16.862745098039216 percent, 13.6 volt, 93.0 kph, 2.51953125 milliampere, 2.34375 milliampere, 0.445 volt, 0.34 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:33, 90 degC, 8.0 gps, 14.117647058823529 percent, 32 degC, -3.0 degree, 18.03921568627451 percent, 13.6 volt, 83.0 kph, 2.33984375 milliampere, 2.63671875 milliampere, 0.445 volt, 0.315 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:34, 90 degC, 7.0 gps, 13.72549019607843 percent, 32 degC, -4.0 degree, 18.03921568627451 percent, 13.6 volt, 76.0 kph, 2.4765625 milliampere, 2.4609375 milliampere, 0.445 volt, 0.3 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:35, 90 degC, 64.25 gps, 40.0 percent, 32 degC, 15.5 degree, 88.62745098039215 percent, 13.7 volt, 77.0 kph, -0.49609375 milliampere, -0.0390625 milliampere, 0.445 volt, 0.755 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:36, 90 degC, 115.75 gps, 44.705882352941174 percent, 32 degC, 24.5 degree, 91.76470588235294 percent, 13.6 volt, 80.0 kph, -0.05078125 milliampere, -0.1171875 milliampere, 0.445 volt, 0.8 volt, -3.125 percent, 6.25 percent, -0.78125 percent, 3.125 percent, 
2021-08-23_13:54:37, 90 degC, 128.25 gps, 46.666666666666664 percent, 32 degC, 23.0 degree, 94.90196078431373 percent, 13.6 volt, 86.0 kph, -0.27734375 milliampere, -0.20703125 milliampere, 0.445 volt, 0.82 volt, -3.90625 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:38, 90 degC, 139.75 gps, 50.588235294117645 percent, 32 degC, 21.0 degree, 95.68627450980392 percent, 13.6 volt, 92.0 kph, -0.421875 milliampere, -0.52734375 milliampere, 0.445 volt, 0.86 volt, 0.0 percent, 6.25 percent, 4.6875 percent, 3.125 percent, 
2021-08-23_13:54:39, 90 degC, 150.25 gps, 52.549019607843135 percent, 32 degC, 24.0 degree, 95.68627450980392 percent, 13.6 volt, 98.0 kph, -0.98828125 milliampere, -0.9765625 milliampere, 0.445 volt, 0.885 volt, 3.125 percent, 6.25 percent, 8.59375 percent, 3.125 percent, 
2021-08-23_13:54:40, 90 degC, 110.5 gps, 42.35294117647059 percent, 32 degC, 24.5 degree, 88.62745098039215 percent, 13.7 volt, 103.0 kph, -0.5390625 milliampere, -0.59375 milliampere, 0.445 volt, 0.875 volt, -10.15625 percent, 6.25 percent, -4.6875 percent, 3.125 percent, 
2021-08-23_13:54:41, 90 degC, 69.5 gps, 32.15686274509804 percent, 32 degC, 17.0 degree, 75.29411764705883 percent, 13.7 volt, 106.0 kph, -0.1328125 milliampere, -0.1796875 milliampere, 0.445 volt, 0.86 volt, -4.6875 percent, 6.25 percent, -3.125 percent, 3.125 percent, 
2021-08-23_13:54:42, 90 degC, 12.75 gps, 16.07843137254902 percent, 32 degC, 17.0 degree, 18.431372549019606 percent, 13.6 volt, 107.0 kph, -0.37890625 milliampere, -0.37890625 milliampere, 0.445 volt, 0.88 volt, -25.0 percent, 6.25 percent, -25.0 percent, 3.125 percent, 
2021-08-23_13:54:43, 90 degC, 9.5 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 15.686274509803921 percent, 13.6 volt, 106.0 kph, 1.421875 milliampere, 1.40234375 milliampere, 0.445 volt, 0.87 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:44, 90 degC, 9.0 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 16.07843137254902 percent, 13.7 volt, 102.0 kph, 2.27734375 milliampere, 2.515625 milliampere, 0.445 volt, 0.4 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:45, 90 degC, 9.25 gps, 14.901960784313726 percent, 32 degC, -1.0 degree, 16.470588235294116 percent, 13.6 volt, 98.0 kph, 2.3828125 milliampere, 2.484375 milliampere, 0.445 volt, 0.32 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:46, 90 degC, 8.75 gps, 14.509803921568627 percent, 32 degC, -1.0 degree, 16.470588235294116 percent, 13.7 volt, 96.0 kph, 2.34765625 milliampere, 2.46484375 milliampere, 0.445 volt, 0.27 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:47, 90 degC, 8.25 gps, 14.509803921568627 percent, 32 degC, -1.5 degree, 16.07843137254902 percent, 13.7 volt, 95.0 kph, 2.4921875 milliampere, 2.3671875 milliampere, 0.44 volt, 0.245 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:48, 90 degC, 8.5 gps, 14.509803921568627 percent, 32 degC, -1.5 degree, 16.862745098039216 percent, 13.7 volt, 92.0 kph, 2.52734375 milliampere, 2.66015625 milliampere, 0.44 volt, 0.22 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:49, 90 degC, 8.25 gps, 14.509803921568627 percent, 32 degC, 6.0 degree, 17.254901960784313 percent, 13.6 volt, 91.0 kph, 2.5390625 milliampere, 2.2890625 milliampere, 0.445 volt, 0.205 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:50, 90 degC, 43.25 gps, 28.627450980392158 percent, 32 degC, 17.0 degree, 69.80392156862744 percent, 13.6 volt, 92.0 kph, -0.51171875 milliampere, -0.30859375 milliampere, 0.445 volt, 0.745 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:51, 90 degC, 8.75 gps, 14.509803921568627 percent, 32 degC, 14.0 degree, 20.392156862745097 percent, 13.6 volt, 92.0 kph, -0.390625 milliampere, -0.375 milliampere, 0.445 volt, 0.765 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
2021-08-23_13:54:52, 90 degC, 8.25 gps, 14.509803921568627 percent, 32 degC, -2.5 degree, 17.647058823529413 percent, 13.7 volt, 88.0 kph, -0.1015625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.755 volt, 0.0 percent, 6.25 percent, 0.0 percent, 3.125 percent, 
