date,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B1S2,O2_B2S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,
2021-08-23_16:40:32.307338,92 degC,7.0 gps,13.72549019607843 percent,34 degC,17.0 degree,18.03921568627451 percent,13.6 volt,85.0 kph,-0.21484375 milliampere,-0.20703125 milliampere,0.445 volt,0.295 volt,3.125 percent,1.5625 percent,1.5625 percent,-0.78125 percent,
2021-08-23_16:40:32.807360,92 degC,7.0 gps,13.72549019607843 percent,34 degC,17.0 degree,18.03921568627451 percent,13.6 volt,85.0 kph,-0.21484375 milliampere,-0.20703125 milliampere,0.445 volt,0.295 volt,2.34375 percent,1.5625 percent,1.5625 percent,-0.78125 percent,
2021-08-23_16:40:33.307351,92 degC,7.25 gps,14.117647058823529 percent,34 degC,18.5 degree,17.254901960784313 percent,13.6 volt,82.0 kph,-0.34375 milliampere,-0.3046875 milliampere,0.445 volt,0.295 volt,-0.78125 percent,1.5625 percent,1.5625 percent,-0.78125 percent,
2021-08-23_16:40:33.807298,91 degC,7.25 gps,14.117647058823529 percent,34 degC,18.5 degree,17.254901960784313 percent,13.6 volt,82.0 kph,-0.34375 milliampere,-0.3046875 milliampere,0.445 volt,0.295 volt,-0.78125 percent,1.5625 percent,-0.78125 percent,-0.78125 percent,
2021-08-23_16:40:34.307309,91 degC,7.25 gps,14.117647058823529 percent,34 degC,16.5 degree,18.03921568627451 percent,13.6 volt,80.0 kph,-0.11328125 milliampere,-0.15234375 milliampere,0.445 volt,0.3 volt,1.5625 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:34.807373,91 degC,7.0 gps,13.72549019607843 percent,34 degC,18.0 degree,18.03921568627451 percent,13.6 volt,80.0 kph,-0.11328125 milliampere,-0.15234375 milliampere,0.445 volt,0.3 volt,1.5625 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:35.307348,91 degC,7.0 gps,13.72549019607843 percent,34 degC,18.0 degree,18.03921568627451 percent,13.6 volt,76.0 kph,-0.140625 milliampere,-0.13671875 milliampere,0.445 volt,0.305 volt,3.90625 percent,1.5625 percent,3.125 percent,-0.78125 percent,
2021-08-23_16:40:35.807306,91 degC,6.75 gps,13.72549019607843 percent,34 degC,18.5 degree,18.03921568627451 percent,13.6 volt,73.0 kph,-0.20703125 milliampere,-0.22265625 milliampere,0.445 volt,0.305 volt,3.90625 percent,1.5625 percent,3.125 percent,-0.78125 percent,
2021-08-23_16:40:36.307298,91 degC,6.75 gps,13.72549019607843 percent,34 degC,18.5 degree,18.03921568627451 percent,13.6 volt,73.0 kph,-0.20703125 milliampere,-0.22265625 milliampere,0.445 volt,0.305 volt,3.90625 percent,1.5625 percent,3.125 percent,-0.78125 percent,
2021-08-23_16:40:36.807305,91 degC,6.25 gps,13.333333333333334 percent,34 degC,19.5 degree,18.03921568627451 percent,13.6 volt,71.0 kph,-0.1796875 milliampere,-0.16015625 milliampere,0.445 volt,0.31 volt,3.125 percent,1.5625 percent,3.125 percent,-0.78125 percent,
2021-08-23_16:40:37.307333,91 degC,37.5 gps,26.274509803921568 percent,34 degC,9.5 degree,65.49019607843137 percent,13.6 volt,71.0 kph,-0.1796875 milliampere,-0.16015625 milliampere,0.445 volt,0.31 volt,3.125 percent,1.5625 percent,3.90625 percent,-0.78125 percent,
2021-08-23_16:40:37.807373,91 degC,37.5 gps,26.274509803921568 percent,34 degC,9.5 degree,65.49019607843137 percent,13.6 volt,72.0 kph,0.0859375 milliampere,0.0546875 milliampere,0.445 volt,0.63 volt,3.90625 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:40:38.307338,91 degC,45.0 gps,33.72549019607843 percent,33 degC,5.0 degree,83.13725490196079 percent,13.6 volt,72.0 kph,0.21875 milliampere,0.26171875 milliampere,0.445 volt,0.575 volt,3.90625 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:40:38.807295,91 degC,33.75 gps,33.72549019607843 percent,33 degC,5.0 degree,83.13725490196079 percent,13.6 volt,72.0 kph,0.21875 milliampere,0.26171875 milliampere,0.445 volt,0.575 volt,8.59375 percent,1.5625 percent,10.15625 percent,-0.78125 percent,
2021-08-23_16:40:39.307244,91 degC,33.75 gps,30.58823529411765 percent,33 degC,6.0 degree,85.49019607843137 percent,13.6 volt,73.0 kph,0.26171875 milliampere,0.2109375 milliampere,0.445 volt,0.69 volt,8.59375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:40:39.808476,91 degC,42.75 gps,29.80392156862745 percent,33 degC,15.0 degree,76.86274509803921 percent,13.6 volt,75.0 kph,0.26171875 milliampere,0.2109375 milliampere,0.445 volt,0.69 volt,8.59375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:40:40.308596,91 degC,42.75 gps,29.80392156862745 percent,33 degC,15.0 degree,76.86274509803921 percent,13.6 volt,75.0 kph,0.0 milliampere,-0.015625 milliampere,0.445 volt,0.705 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:40.808553,91 degC,9.25 gps,14.901960784313726 percent,33 degC,12.5 degree,28.235294117647058 percent,13.6 volt,75.0 kph,-0.4375 milliampere,-0.359375 milliampere,0.445 volt,0.705 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:41.308485,91 degC,9.25 gps,14.901960784313726 percent,33 degC,12.5 degree,28.235294117647058 percent,13.6 volt,75.0 kph,-0.4375 milliampere,-0.359375 milliampere,0.445 volt,0.73 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:41.808445,91 degC,51.75 gps,31.764705882352942 percent,33 degC,9.5 degree,78.03921568627452 percent,13.6 volt,75.0 kph,0.30859375 milliampere,0.33984375 milliampere,0.445 volt,0.665 volt,7.03125 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:42.308383,91 degC,65.0 gps,42.35294117647059 percent,33 degC,9.5 degree,78.03921568627452 percent,13.6 volt,75.0 kph,0.30859375 milliampere,0.33984375 milliampere,0.445 volt,0.665 volt,7.03125 percent,1.5625 percent,10.9375 percent,-0.78125 percent,
2021-08-23_16:40:42.808307,91 degC,65.0 gps,42.35294117647059 percent,33 degC,15.5 degree,91.37254901960785 percent,13.6 volt,77.0 kph,-0.1171875 milliampere,-0.046875 milliampere,0.445 volt,0.71 volt,-3.90625 percent,1.5625 percent,6.25 percent,-0.78125 percent,
2021-08-23_16:40:43.308250,91 degC,66.75 gps,44.705882352941174 percent,33 degC,15.0 degree,92.54901960784314 percent,13.6 volt,80.0 kph,0.0 milliampere,0.00390625 milliampere,0.445 volt,0.71 volt,-3.90625 percent,1.5625 percent,6.25 percent,-0.78125 percent,
2021-08-23_16:40:43.808166,91 degC,66.75 gps,44.705882352941174 percent,33 degC,15.0 degree,92.54901960784314 percent,13.6 volt,80.0 kph,0.0 milliampere,0.00390625 milliampere,0.445 volt,0.72 volt,-2.34375 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:44.308138,91 degC,68.5 gps,45.09803921568628 percent,33 degC,15.5 degree,92.15686274509804 percent,13.6 volt,83.0 kph,0.05078125 milliampere,0.0 milliampere,0.445 volt,0.71 volt,-1.5625 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:44.808057,91 degC,67.75 gps,44.705882352941174 percent,33 degC,16.5 degree,92.15686274509804 percent,13.6 volt,83.0 kph,0.05078125 milliampere,0.0 milliampere,0.445 volt,0.71 volt,-1.5625 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:45.307975,91 degC,67.75 gps,44.705882352941174 percent,33 degC,16.5 degree,92.15686274509804 percent,13.6 volt,85.0 kph,-0.02734375 milliampere,-0.04296875 milliampere,0.445 volt,0.72 volt,-1.5625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:45.807941,91 degC,66.75 gps,45.09803921568628 percent,33 degC,16.5 degree,92.15686274509804 percent,13.6 volt,87.0 kph,-0.015625 milliampere,-0.04296875 milliampere,0.445 volt,0.72 volt,-1.5625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:46.307365,91 degC,66.75 gps,45.09803921568628 percent,33 degC,16.5 degree,92.15686274509804 percent,13.6 volt,87.0 kph,-0.015625 milliampere,-0.046875 milliampere,0.445 volt,0.725 volt,-3.125 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:46.807368,91 degC,66.75 gps,45.09803921568628 percent,33 degC,17.0 degree,91.37254901960785 percent,13.6 volt,90.0 kph,0.04296875 milliampere,0.01171875 milliampere,0.445 volt,0.72 volt,-2.34375 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:47.307216,91 degC,67.75 gps,45.490196078431374 percent,33 degC,18.0 degree,90.98039215686275 percent,13.6 volt,92.0 kph,0.04296875 milliampere,0.01171875 milliampere,0.445 volt,0.72 volt,-2.34375 percent,1.5625 percent,7.8125 percent,-0.78125 percent,
2021-08-23_16:40:47.807307,91 degC,67.75 gps,45.490196078431374 percent,33 degC,18.0 degree,90.98039215686275 percent,13.6 volt,92.0 kph,0.00390625 milliampere,0.04296875 milliampere,0.445 volt,0.72 volt,-0.78125 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:48.307412,91 degC,68.25 gps,45.490196078431374 percent,33 degC,18.5 degree,91.37254901960785 percent,13.6 volt,95.0 kph,-0.02734375 milliampere,0.05859375 milliampere,0.445 volt,0.725 volt,-0.78125 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:48.807359,91 degC,68.25 gps,45.490196078431374 percent,33 degC,18.5 degree,91.37254901960785 percent,13.6 volt,95.0 kph,-0.02734375 milliampere,0.05859375 milliampere,0.445 volt,0.725 volt,-1.5625 percent,1.5625 percent,7.03125 percent,-0.78125 percent,
2021-08-23_16:40:49.307350,91 degC,68.75 gps,45.88235294117647 percent,33 degC,18.5 degree,90.98039215686275 percent,13.6 volt,97.0 kph,0.05859375 milliampere,-0.08203125 milliampere,0.445 volt,0.72 volt,1.5625 percent,1.5625 percent,7.03125 percent,-0.78125 percent,
2021-08-23_16:40:49.807360,91 degC,70.5 gps,46.27450980392157 percent,33 degC,16.5 degree,90.98039215686275 percent,13.6 volt,97.0 kph,0.05859375 milliampere,-0.08203125 milliampere,0.445 volt,0.72 volt,1.5625 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:40:50.307295,91 degC,70.5 gps,46.27450980392157 percent,33 degC,16.5 degree,90.58823529411765 percent,13.6 volt,101.0 kph,-0.02734375 milliampere,-0.03515625 milliampere,0.445 volt,0.72 volt,1.5625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:50.807245,91 degC,70.25 gps,43.529411764705884 percent,33 degC,17.0 degree,89.80392156862744 percent,13.6 volt,101.0 kph,-0.02734375 milliampere,-0.03515625 milliampere,0.445 volt,0.72 volt,1.5625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:51.307673,91 degC,70.25 gps,43.529411764705884 percent,33 degC,17.0 degree,89.80392156862744 percent,13.6 volt,103.0 kph,0.03125 milliampere,0.04296875 milliampere,0.445 volt,0.705 volt,1.5625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:51.807344,91 degC,69.75 gps,42.745098039215684 percent,33 degC,17.0 degree,89.01960784313725 percent,13.6 volt,105.0 kph,0.046875 milliampere,0.0390625 milliampere,0.445 volt,0.705 volt,2.34375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:40:52.307350,91 degC,72.25 gps,42.745098039215684 percent,33 degC,17.0 degree,89.01960784313725 percent,13.6 volt,105.0 kph,0.046875 milliampere,0.0390625 milliampere,0.445 volt,0.705 volt,2.34375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:40:52.807393,91 degC,72.25 gps,42.745098039215684 percent,33 degC,17.0 degree,89.01960784313725 percent,13.6 volt,107.0 kph,0.015625 milliampere,-0.01953125 milliampere,0.445 volt,0.705 volt,3.90625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:53.307367,92 degC,74.25 gps,42.745098039215684 percent,33 degC,17.0 degree,89.41176470588235 percent,13.6 volt,110.0 kph,-0.08984375 milliampere,-0.109375 milliampere,0.445 volt,0.705 volt,3.90625 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:40:53.807309,92 degC,74.25 gps,42.745098039215684 percent,33 degC,17.0 degree,89.41176470588235 percent,13.6 volt,110.0 kph,-0.08984375 milliampere,-0.109375 milliampere,0.445 volt,0.725 volt,3.125 percent,1.5625 percent,7.03125 percent,-0.78125 percent,
2021-08-23_16:40:54.308696,92 degC,73.25 gps,39.6078431372549 percent,33 degC,18.0 degree,86.27450980392157 percent,13.6 volt,112.0 kph,-0.140625 milliampere,-0.13671875 milliampere,0.445 volt,0.74 volt,3.125 percent,1.5625 percent,4.6875 percent,-0.78125 percent,
2021-08-23_16:40:54.808708,92 degC,45.25 gps,26.666666666666668 percent,33 degC,21.0 degree,61.1764705882353 percent,13.6 volt,112.0 kph,-0.140625 milliampere,-0.13671875 milliampere,0.445 volt,0.74 volt,3.125 percent,1.5625 percent,4.6875 percent,-0.78125 percent,
2021-08-23_16:40:55.308646,92 degC,45.25 gps,26.666666666666668 percent,33 degC,21.0 degree,61.1764705882353 percent,13.6 volt,112.0 kph,-0.08984375 milliampere,-0.0859375 milliampere,0.445 volt,0.745 volt,-5.46875 percent,1.5625 percent,-3.90625 percent,-0.78125 percent,
2021-08-23_16:40:55.808660,92 degC,11.5 gps,15.686274509803921 percent,33 degC,11.0 degree,21.176470588235293 percent,13.6 volt,112.0 kph,-0.32421875 milliampere,-0.33203125 milliampere,0.445 volt,0.745 volt,-5.46875 percent,1.5625 percent,-3.90625 percent,-0.78125 percent,
2021-08-23_16:40:56.308609,92 degC,10.5 gps,15.294117647058824 percent,33 degC,11.0 degree,21.176470588235293 percent,13.6 volt,112.0 kph,-0.32421875 milliampere,-0.33203125 milliampere,0.445 volt,0.75 volt,-12.5 percent,1.5625 percent,-13.28125 percent,-0.78125 percent,
2021-08-23_16:40:56.808513,92 degC,10.5 gps,15.294117647058824 percent,33 degC,0.0 degree,16.470588235294116 percent,13.6 volt,110.0 kph,0.078125 milliampere,0.1015625 milliampere,0.445 volt,0.75 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:57.308489,92 degC,10.0 gps,15.294117647058824 percent,33 degC,0.0 degree,16.07843137254902 percent,13.6 volt,107.0 kph,2.3984375 milliampere,0.1015625 milliampere,0.445 volt,0.75 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:57.808400,92 degC,10.0 gps,15.294117647058824 percent,33 degC,0.0 degree,16.07843137254902 percent,13.6 volt,107.0 kph,2.3984375 milliampere,2.23828125 milliampere,0.445 volt,0.45 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:58.308345,93 degC,11.5 gps,16.862745098039216 percent,33 degC,26.0 degree,22.745098039215687 percent,13.7 volt,106.0 kph,0.08203125 milliampere,-0.12890625 milliampere,0.445 volt,0.45 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:58.808277,93 degC,16.75 gps,16.862745098039216 percent,33 degC,26.0 degree,22.745098039215687 percent,13.7 volt,106.0 kph,0.08203125 milliampere,-0.12890625 milliampere,0.445 volt,0.37 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:40:59.308246,93 degC,16.75 gps,17.647058823529413 percent,33 degC,42.5 degree,25.88235294117647 percent,13.7 volt,103.0 kph,0.0 milliampere,-0.06640625 milliampere,0.445 volt,0.345 volt,2.34375 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:40:59.808198,93 degC,15.75 gps,17.254901960784313 percent,33 degC,41.0 degree,25.88235294117647 percent,13.6 volt,103.0 kph,-0.09765625 milliampere,-0.06640625 milliampere,0.445 volt,0.345 volt,2.34375 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:41:00.308212,93 degC,15.75 gps,17.254901960784313 percent,33 degC,41.0 degree,25.88235294117647 percent,13.6 volt,103.0 kph,-0.09765625 milliampere,-0.15234375 milliampere,0.445 volt,0.32 volt,3.125 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:00.808202,93 degC,17.5 gps,17.647058823529413 percent,33 degC,39.0 degree,28.627450980392158 percent,13.7 volt,102.0 kph,-0.10546875 milliampere,-0.12109375 milliampere,0.445 volt,0.32 volt,3.125 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:01.308540,93 degC,18.0 gps,18.03921568627451 percent,33 degC,39.0 degree,28.627450980392158 percent,13.7 volt,102.0 kph,-0.10546875 milliampere,-0.12109375 milliampere,0.445 volt,0.31 volt,2.34375 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:01.809025,93 degC,18.0 gps,18.03921568627451 percent,33 degC,36.5 degree,30.980392156862745 percent,13.6 volt,100.0 kph,-0.09765625 milliampere,-0.0859375 milliampere,0.445 volt,0.345 volt,1.5625 percent,1.5625 percent,-1.5625 percent,-0.78125 percent,
2021-08-23_16:41:02.309047,93 degC,20.75 gps,19.215686274509803 percent,33 degC,33.5 degree,37.254901960784316 percent,13.6 volt,100.0 kph,-0.09765625 milliampere,-0.0859375 milliampere,0.445 volt,0.345 volt,1.5625 percent,1.5625 percent,-1.5625 percent,-0.78125 percent,
2021-08-23_16:41:02.809055,93 degC,20.75 gps,19.215686274509803 percent,33 degC,33.5 degree,37.254901960784316 percent,13.6 volt,100.0 kph,-0.02734375 milliampere,-0.015625 milliampere,0.445 volt,0.67 volt,2.34375 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:41:03.309608,93 degC,22.5 gps,20.0 percent,33 degC,32.0 degree,40.0 percent,13.6 volt,98.0 kph,-0.078125 milliampere,-0.0625 milliampere,0.445 volt,0.695 volt,2.34375 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:41:03.809604,93 degC,22.75 gps,20.0 percent,33 degC,32.0 degree,40.0 percent,13.6 volt,98.0 kph,-0.078125 milliampere,-0.0625 milliampere,0.445 volt,0.695 volt,3.90625 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:04.309561,93 degC,22.75 gps,20.0 percent,33 degC,30.0 degree,40.78431372549019 percent,13.6 volt,97.0 kph,-0.08984375 milliampere,-0.12109375 milliampere,0.445 volt,0.71 volt,3.90625 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:04.809575,93 degC,22.0 gps,19.607843137254903 percent,33 degC,30.0 degree,41.1764705882353 percent,13.6 volt,97.0 kph,-0.10546875 milliampere,-0.12109375 milliampere,0.445 volt,0.71 volt,3.90625 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:05.309589,93 degC,22.0 gps,19.607843137254903 percent,33 degC,30.0 degree,41.1764705882353 percent,13.6 volt,97.0 kph,-0.10546875 milliampere,-0.10546875 milliampere,0.445 volt,0.73 volt,3.90625 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:05.809562,93 degC,21.0 gps,19.607843137254903 percent,33 degC,32.0 degree,40.0 percent,13.6 volt,96.0 kph,-0.109375 milliampere,-0.1171875 milliampere,0.445 volt,0.74 volt,3.125 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:06.309518,93 degC,8.5 gps,14.509803921568627 percent,33 degC,13.5 degree,20.0 percent,13.6 volt,96.0 kph,-0.109375 milliampere,-0.1171875 milliampere,0.445 volt,0.74 volt,3.125 percent,1.5625 percent,2.34375 percent,-0.78125 percent,
2021-08-23_16:41:06.809476,93 degC,8.5 gps,14.509803921568627 percent,33 degC,13.5 degree,20.0 percent,13.6 volt,91.0 kph,-0.33203125 milliampere,-0.30078125 milliampere,0.445 volt,0.75 volt,-2.34375 percent,1.5625 percent,-3.125 percent,-0.78125 percent,
2021-08-23_16:41:07.309365,93 degC,7.75 gps,14.117647058823529 percent,33 degC,-3.0 degree,18.03921568627451 percent,13.6 volt,81.0 kph,-0.109375 milliampere,0.09375 milliampere,0.445 volt,0.75 volt,-2.34375 percent,1.5625 percent,-3.125 percent,-0.78125 percent,
2021-08-23_16:41:07.809558,93 degC,6.75 gps,14.117647058823529 percent,33 degC,-3.0 degree,18.03921568627451 percent,13.6 volt,81.0 kph,-0.109375 milliampere,0.09375 milliampere,0.445 volt,0.74 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:08.309527,93 degC,6.75 gps,13.72549019607843 percent,33 degC,-3.0 degree,18.431372549019606 percent,13.6 volt,76.0 kph,2.1640625 milliampere,2.21484375 milliampere,0.445 volt,0.44 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:08.809496,93 degC,61.0 gps,38.03921568627451 percent,33 degC,12.5 degree,87.84313725490196 percent,13.6 volt,76.0 kph,2.1640625 milliampere,2.21484375 milliampere,0.445 volt,0.44 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:09.309633,93 degC,61.0 gps,38.03921568627451 percent,33 degC,12.5 degree,87.84313725490196 percent,13.6 volt,77.0 kph,-0.33984375 milliampere,-0.17578125 milliampere,0.445 volt,0.745 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:09.809721,93 degC,51.0 gps,36.470588235294116 percent,33 degC,12.5 degree,87.45098039215686 percent,13.6 volt,77.0 kph,-0.1875 milliampere,-0.14453125 milliampere,0.445 volt,0.745 volt,-2.34375 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:41:10.309620,93 degC,52.25 gps,36.470588235294116 percent,33 degC,13.5 degree,85.88235294117646 percent,13.6 volt,77.0 kph,-0.1875 milliampere,-0.14453125 milliampere,0.445 volt,0.745 volt,-2.34375 percent,1.5625 percent,8.59375 percent,-0.78125 percent,
2021-08-23_16:41:10.809535,93 degC,52.25 gps,36.470588235294116 percent,33 degC,13.5 degree,85.88235294117646 percent,13.6 volt,78.0 kph,-0.0078125 milliampere,-0.05859375 milliampere,0.445 volt,0.76 volt,-2.34375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:41:11.309544,93 degC,49.0 gps,35.68627450980392 percent,33 degC,12.5 degree,86.27450980392157 percent,13.6 volt,80.0 kph,0.07421875 milliampere,-0.0546875 milliampere,0.445 volt,0.76 volt,-2.34375 percent,1.5625 percent,9.375 percent,-0.78125 percent,
2021-08-23_16:41:11.809559,93 degC,49.25 gps,36.07843137254902 percent,33 degC,12.5 degree,86.27450980392157 percent,13.6 volt,80.0 kph,0.07421875 milliampere,-0.0546875 milliampere,0.445 volt,0.765 volt,0.0 percent,1.5625 percent,10.15625 percent,-0.78125 percent,
2021-08-23_16:41:12.309610,93 degC,49.25 gps,36.07843137254902 percent,33 degC,12.5 degree,87.45098039215686 percent,13.6 volt,81.0 kph,0.02734375 milliampere,-0.04296875 milliampere,0.445 volt,0.77 volt,0.78125 percent,1.5625 percent,7.03125 percent,-0.78125 percent,
2021-08-23_16:41:12.809622,93 degC,37.0 gps,27.45098039215686 percent,33 degC,12.5 degree,87.45098039215686 percent,13.6 volt,81.0 kph,0.02734375 milliampere,-0.04296875 milliampere,0.445 volt,0.77 volt,0.78125 percent,1.5625 percent,7.03125 percent,-0.78125 percent,
2021-08-23_16:41:13.309577,93 degC,37.0 gps,27.45098039215686 percent,33 degC,15.5 degree,75.68627450980392 percent,13.6 volt,82.0 kph,-0.1171875 milliampere,-0.296875 milliampere,0.445 volt,0.77 volt,-3.90625 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:13.809588,93 degC,11.0 gps,15.294117647058824 percent,33 degC,12.0 degree,29.41176470588235 percent,13.6 volt,81.0 kph,-0.421875 milliampere,-0.296875 milliampere,0.445 volt,0.77 volt,-3.90625 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:14.309553,93 degC,11.0 gps,15.294117647058824 percent,33 degC,12.0 degree,29.41176470588235 percent,13.6 volt,81.0 kph,-0.421875 milliampere,-0.4609375 milliampere,0.445 volt,0.775 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:14.809487,93 degC,7.75 gps,14.117647058823529 percent,33 degC,11.0 degree,18.431372549019606 percent,13.6 volt,80.0 kph,-0.25390625 milliampere,-0.22265625 milliampere,0.445 volt,0.78 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:15.309458,93 degC,7.75 gps,14.117647058823529 percent,33 degC,11.0 degree,18.431372549019606 percent,13.6 volt,80.0 kph,-0.25390625 milliampere,-0.22265625 milliampere,0.445 volt,0.78 volt,-4.6875 percent,1.5625 percent,-4.6875 percent,-0.78125 percent,
2021-08-23_16:41:15.809454,93 degC,7.5 gps,15.294117647058824 percent,33 degC,18.5 degree,20.0 percent,13.6 volt,80.0 kph,1.0859375 milliampere,1.04296875 milliampere,0.445 volt,0.775 volt,0.0 percent,1.5625 percent,-4.6875 percent,-0.78125 percent,
2021-08-23_16:41:16.309454,93 degC,30.0 gps,22.745098039215687 percent,33 degC,18.5 degree,20.0 percent,13.6 volt,80.0 kph,1.0859375 milliampere,1.04296875 milliampere,0.445 volt,0.775 volt,0.0 percent,1.5625 percent,0.0 percent,-0.78125 percent,
2021-08-23_16:41:16.809469,93 degC,30.0 gps,22.745098039215687 percent,33 degC,23.0 degree,51.372549019607845 percent,13.6 volt,78.0 kph,0.078125 milliampere,0.046875 milliampere,0.445 volt,0.78 volt,0.78125 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:41:17.309494,93 degC,30.0 gps,24.705882352941178 percent,33 degC,15.5 degree,71.76470588235294 percent,13.6 volt,80.0 kph,0.078125 milliampere,0.046875 milliampere,0.445 volt,0.78 volt,0.78125 percent,1.5625 percent,0.78125 percent,-0.78125 percent,
2021-08-23_16:41:17.809107,93 degC,30.0 gps,24.705882352941178 percent,33 degC,15.5 degree,71.76470588235294 percent,13.6 volt,80.0 kph,-0.08203125 milliampere,-0.0859375 milliampere,0.445 volt,0.775 volt,-1.5625 percent,1.5625 percent,-0.78125 percent,-0.78125 percent,
2021-08-23_16:41:18.309144,94 degC,33.0 gps,27.058823529411764 percent,33 degC,6.0 degree,79.2156862745098 percent,13.6 volt,80.0 kph,0.08203125 milliampere,0.15625 milliampere,0.445 volt,0.775 volt,-1.5625 percent,1.5625 percent,-0.78125 percent,-0.78125 percent,
2021-08-23_16:41:18.809369,94 degC,51.0 gps,27.058823529411764 percent,33 degC,6.0 degree,79.2156862745098 percent,13.6 volt,80.0 kph,0.08203125 milliampere,0.15625 milliampere,0.445 volt,0.76 volt,3.125 percent,1.5625 percent,3.125 percent,-0.78125 percent,
