date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:16:51.452389, 97 degC, 11.5 gps, 16.07843137254902 percent, 33 degC, 36.5 degree, 31.372549019607842 percent, 13.7 volt, 68.0 kph, -0.03125 milliampere, 0.0546875 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:16:51.952366, 97 degC, 15.25 gps, 17.647058823529413 percent, 33 degC, 30.5 degree, 31.372549019607842 percent, 13.7 volt, 68.0 kph, -0.03125 milliampere, 0.0546875 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:16:52.452416, 97 degC, 15.25 gps, 17.647058823529413 percent, 33 degC, 30.5 degree, 39.6078431372549 percent, 13.7 volt, 68.0 kph, -0.0703125 milliampere, -0.09765625 milliampere, 0.445 volt, 0.74 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:16:52.952388, 97 degC, 18.75 gps, 18.823529411764707 percent, 33 degC, 19.5 degree, 45.88235294117647 percent, 13.6 volt, 70.0 kph, -0.0390625 milliampere, -0.078125 milliampere, 0.445 volt, 0.745 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:16:53.452370, 97 degC, 19.25 gps, 18.823529411764707 percent, 33 degC, 19.5 degree, 45.88235294117647 percent, 13.6 volt, 70.0 kph, -0.0390625 milliampere, -0.078125 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:16:53.952394, 97 degC, 19.25 gps, 20.0 percent, 33 degC, 20.0 degree, 58.8235294117647 percent, 13.7 volt, 70.0 kph, 0.0703125 milliampere, 0.05078125 milliampere, 0.445 volt, 0.74 volt, 1.5625 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:16:54.452343, 97 degC, 19.25 gps, 19.607843137254903 percent, 33 degC, 23.0 degree, 55.294117647058826 percent, 13.7 volt, 70.0 kph, 0.0703125 milliampere, 0.05078125 milliampere, 0.445 volt, 0.74 volt, 1.5625 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:16:54.952298, 97 degC, 19.25 gps, 19.607843137254903 percent, 33 degC, 23.0 degree, 55.294117647058826 percent, 13.7 volt, 70.0 kph, 0.00390625 milliampere, 0.05078125 milliampere, 0.445 volt, 0.725 volt, 2.34375 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:16:55.452316, 97 degC, 19.25 gps, 19.607843137254903 percent, 33 degC, 24.5 degree, 55.294117647058826 percent, 13.7 volt, 71.0 kph, -0.03515625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.725 volt, 2.34375 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:16:55.952328, 97 degC, 19.25 gps, 19.607843137254903 percent, 33 degC, 24.5 degree, 55.294117647058826 percent, 13.7 volt, 71.0 kph, -0.03515625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.73 volt, 3.125 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:16:56.452283, 97 degC, 19.25 gps, 19.607843137254903 percent, 33 degC, 24.5 degree, 55.68627450980392 percent, 13.7 volt, 71.0 kph, 0.00390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 2.34375 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:16:56.952242, 97 degC, 19.75 gps, 20.0 percent, 33 degC, 24.5 degree, 55.68627450980392 percent, 13.7 volt, 71.0 kph, 0.00390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 2.34375 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:16:57.452219, 97 degC, 19.75 gps, 20.0 percent, 33 degC, 24.5 degree, 54.90196078431372 percent, 13.6 volt, 72.0 kph, -0.0390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:16:57.952229, 97 degC, 19.75 gps, 20.0 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.6 volt, 73.0 kph, -0.0390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:16:58.452174, 97 degC, 19.75 gps, 20.0 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.6 volt, 73.0 kph, -0.04296875 milliampere, 0.03125 milliampere, 0.445 volt, 0.73 volt, 2.34375 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:16:58.952114, 97 degC, 20.0 gps, 20.0 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.6 volt, 73.0 kph, 0.0 milliampere, -0.05859375 milliampere, 0.445 volt, 0.73 volt, 2.34375 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:16:59.452055, 97 degC, 20.0 gps, 20.0 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.6 volt, 73.0 kph, 0.0 milliampere, -0.05859375 milliampere, 0.445 volt, 0.73 volt, 2.34375 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:16:59.951856, 97 degC, 20.0 gps, 20.0 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.7 volt, 75.0 kph, 0.0234375 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, 3.125 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:17:00.451360, 97 degC, 24.0 gps, 21.176470588235293 percent, 33 degC, 25.5 degree, 54.90196078431372 percent, 13.7 volt, 75.0 kph, 0.0234375 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, 3.125 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:17:00.951331, 97 degC, 24.0 gps, 21.176470588235293 percent, 33 degC, 25.5 degree, 46.27450980392157 percent, 13.7 volt, 75.0 kph, 0.07421875 milliampere, 0.08203125 milliampere, 0.445 volt, 0.725 volt, 0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:17:01.451343, 97 degC, 18.75 gps, 19.215686274509803 percent, 33 degC, 23.0 degree, 50.588235294117645 percent, 13.7 volt, 75.0 kph, 0.07421875 milliampere, 0.08203125 milliampere, 0.445 volt, 0.725 volt, 0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:17:01.951402, 97 degC, 18.75 gps, 19.215686274509803 percent, 33 degC, 23.0 degree, 50.588235294117645 percent, 13.6 volt, 76.0 kph, -0.03515625 milliampere, -0.046875 milliampere, 0.445 volt, 0.735 volt, -0.78125 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:02.451445, 97 degC, 9.25 gps, 14.901960784313726 percent, 33 degC, 6.5 degree, 30.980392156862745 percent, 13.6 volt, 76.0 kph, -0.08203125 milliampere, 0.0078125 milliampere, 0.445 volt, 0.735 volt, -0.78125 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:02.951365, 97 degC, 9.25 gps, 14.901960784313726 percent, 33 degC, 6.5 degree, 30.980392156862745 percent, 13.6 volt, 76.0 kph, -0.08203125 milliampere, 0.0078125 milliampere, 0.445 volt, 0.735 volt, -2.34375 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:17:03.451347, 97 degC, 7.0 gps, 13.72549019607843 percent, 33 degC, 10.5 degree, 18.823529411764707 percent, 13.6 volt, 75.0 kph, -0.05859375 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, -5.46875 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:17:03.951308, 97 degC, 6.75 gps, 13.72549019607843 percent, 33 degC, 10.5 degree, 18.823529411764707 percent, 13.6 volt, 75.0 kph, -0.05859375 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, -5.46875 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:04.451345, 97 degC, 6.75 gps, 13.72549019607843 percent, 33 degC, -4.5 degree, 18.823529411764707 percent, 13.7 volt, 73.0 kph, 1.078125 milliampere, 1.1484375 milliampere, 0.445 volt, 0.725 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:04.951398, 97 degC, 28.0 gps, 20.784313725490197 percent, 33 degC, 13.5 degree, 50.588235294117645 percent, 13.7 volt, 73.0 kph, 1.078125 milliampere, 1.1484375 milliampere, 0.445 volt, 0.725 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:05.451385, 97 degC, 28.0 gps, 20.784313725490197 percent, 33 degC, 13.5 degree, 50.588235294117645 percent, 13.7 volt, 72.0 kph, -0.73828125 milliampere, -0.93359375 milliampere, 0.445 volt, 0.395 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:05.951039, 97 degC, 26.25 gps, 21.96078431372549 percent, 33 degC, 24.0 degree, 48.23529411764706 percent, 13.7 volt, 73.0 kph, -0.09375 milliampere, -0.08984375 milliampere, 0.445 volt, 0.705 volt, 0.78125 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:06.451063, 97 degC, 26.25 gps, 21.96078431372549 percent, 33 degC, 24.0 degree, 48.23529411764706 percent, 13.7 volt, 73.0 kph, -0.09375 milliampere, -0.08984375 milliampere, 0.445 volt, 0.705 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:06.951161, 97 degC, 21.25 gps, 21.176470588235293 percent, 33 degC, 18.0 degree, 58.03921568627451 percent, 13.6 volt, 75.0 kph, -0.0625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.725 volt, 1.5625 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:07.451161, 97 degC, 21.75 gps, 20.784313725490197 percent, 33 degC, 18.0 degree, 58.03921568627451 percent, 13.6 volt, 75.0 kph, -0.0625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.725 volt, 1.5625 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:17:07.951134, 97 degC, 21.75 gps, 20.784313725490197 percent, 33 degC, 24.0 degree, 57.64705882352941 percent, 13.6 volt, 76.0 kph, -0.1484375 milliampere, -0.14453125 milliampere, 0.445 volt, 0.74 volt, -2.34375 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:08.451194, 97 degC, 22.25 gps, 21.176470588235293 percent, 33 degC, 24.5 degree, 58.03921568627451 percent, 13.7 volt, 76.0 kph, -0.1484375 milliampere, -0.14453125 milliampere, 0.445 volt, 0.74 volt, -2.34375 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:08.951245, 97 degC, 22.25 gps, 21.176470588235293 percent, 33 degC, 24.5 degree, 58.03921568627451 percent, 13.7 volt, 76.0 kph, -0.0703125 milliampere, 0.0390625 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:09.451361, 97 degC, 22.5 gps, 21.176470588235293 percent, 33 degC, 24.5 degree, 58.431372549019606 percent, 13.7 volt, 77.0 kph, -0.01171875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.735 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:09.951349, 97 degC, 22.5 gps, 21.176470588235293 percent, 33 degC, 24.5 degree, 58.431372549019606 percent, 13.7 volt, 77.0 kph, -0.01171875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.735 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:10.450469, 97 degC, 22.5 gps, 21.176470588235293 percent, 33 degC, 24.5 degree, 60.0 percent, 13.7 volt, 77.0 kph, -0.00390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:10.950527, 97 degC, 24.0 gps, 22.352941176470587 percent, 33 degC, 24.5 degree, 60.0 percent, 13.7 volt, 77.0 kph, -0.00390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:11.450515, 97 degC, 24.0 gps, 22.352941176470587 percent, 33 degC, 22.5 degree, 62.745098039215684 percent, 13.6 volt, 78.0 kph, -0.046875 milliampere, -0.00390625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:11.950509, 97 degC, 21.0 gps, 20.784313725490197 percent, 33 degC, 26.0 degree, 54.90196078431372 percent, 13.6 volt, 78.0 kph, -0.046875 milliampere, -0.00390625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, 1.5625 percent, 0.0 percent, 
2021-08-23_16:17:12.450541, 97 degC, 21.0 gps, 20.784313725490197 percent, 33 degC, 26.0 degree, 54.90196078431372 percent, 13.6 volt, 78.0 kph, -0.12109375 milliampere, -0.09765625 milliampere, 0.445 volt, 0.74 volt, -3.125 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:12.950677, 97 degC, 21.25 gps, 20.392156862745097 percent, 33 degC, 23.0 degree, 52.549019607843135 percent, 13.7 volt, 80.0 kph, 0.03515625 milliampere, 0.0 milliampere, 0.445 volt, 0.74 volt, -3.125 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:13.450736, 97 degC, 21.25 gps, 20.392156862745097 percent, 33 degC, 23.0 degree, 52.549019607843135 percent, 13.7 volt, 80.0 kph, 0.03515625 milliampere, 0.0 milliampere, 0.445 volt, 0.735 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:13.950805, 97 degC, 21.75 gps, 20.392156862745097 percent, 33 degC, 24.5 degree, 46.666666666666664 percent, 13.6 volt, 80.0 kph, -0.11328125 milliampere, 0.0 milliampere, 0.445 volt, 0.735 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:14.450770, 97 degC, 21.75 gps, 20.392156862745097 percent, 33 degC, 24.5 degree, 46.666666666666664 percent, 13.6 volt, 80.0 kph, -0.11328125 milliampere, 0.0 milliampere, 0.445 volt, 0.735 volt, -3.90625 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:14.950771, 97 degC, 11.5 gps, 15.686274509803921 percent, 33 degC, 9.5 degree, 30.19607843137255 percent, 13.7 volt, 81.0 kph, -0.09375 milliampere, -0.0625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:15.450816, 97 degC, 18.75 gps, 18.431372549019606 percent, 33 degC, 24.0 degree, 39.6078431372549 percent, 13.6 volt, 80.0 kph, -0.2890625 milliampere, -0.0625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:15.950935, 97 degC, 18.75 gps, 18.431372549019606 percent, 33 degC, 24.0 degree, 39.6078431372549 percent, 13.6 volt, 80.0 kph, -0.2890625 milliampere, -0.10546875 milliampere, 0.445 volt, 0.74 volt, -10.9375 percent, 3.125 percent, -9.375 percent, 0.0 percent, 
2021-08-23_16:17:16.451079, 97 degC, 21.25 gps, 19.607843137254903 percent, 33 degC, 33.0 degree, 43.92156862745098 percent, 13.6 volt, 81.0 kph, 0.1171875 milliampere, 0.08984375 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, -9.375 percent, 0.0 percent, 
2021-08-23_16:17:16.951051, 97 degC, 11.75 gps, 19.607843137254903 percent, 33 degC, 33.0 degree, 43.92156862745098 percent, 13.6 volt, 81.0 kph, 0.1171875 milliampere, 0.08984375 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:17.451053, 97 degC, 11.75 gps, 16.07843137254902 percent, 33 degC, 30.0 degree, 30.980392156862745 percent, 13.7 volt, 81.0 kph, -0.06640625 milliampere, -0.12109375 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:17:17.951143, 97 degC, 14.5 gps, 17.254901960784313 percent, 33 degC, 38.0 degree, 32.549019607843135 percent, 13.7 volt, 81.0 kph, -0.06640625 milliampere, -0.12109375 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:17:18.451214, 97 degC, 14.5 gps, 17.254901960784313 percent, 33 degC, 38.0 degree, 32.549019607843135 percent, 13.7 volt, 81.0 kph, 0.0078125 milliampere, -0.02734375 milliampere, 0.445 volt, 0.735 volt, -3.125 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:18.951293, 97 degC, 14.75 gps, 17.254901960784313 percent, 33 degC, 37.5 degree, 33.72549019607843 percent, 13.6 volt, 81.0 kph, 0.03515625 milliampere, 0.015625 milliampere, 0.445 volt, 0.735 volt, -3.125 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:19.451301, 97 degC, 14.75 gps, 17.254901960784313 percent, 33 degC, 37.5 degree, 33.72549019607843 percent, 13.6 volt, 81.0 kph, 0.03515625 milliampere, 0.015625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:19.951562, 97 degC, 15.0 gps, 17.254901960784313 percent, 33 degC, 37.5 degree, 33.333333333333336 percent, 13.7 volt, 81.0 kph, 0.0 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, -1.5625 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:20.451489, 97 degC, 15.0 gps, 17.254901960784313 percent, 33 degC, 37.5 degree, 33.333333333333336 percent, 13.7 volt, 81.0 kph, 0.0 milliampere, -0.015625 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:17:20.951370, 97 degC, 14.0 gps, 16.862745098039216 percent, 33 degC, 34.5 degree, 35.294117647058826 percent, 13.6 volt, 81.0 kph, 0.0234375 milliampere, -0.06640625 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:17:21.451335, 97 degC, 16.75 gps, 16.862745098039216 percent, 33 degC, 34.5 degree, 35.294117647058826 percent, 13.6 volt, 81.0 kph, 0.0234375 milliampere, -0.06640625 milliampere, 0.445 volt, 0.735 volt, -0.78125 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:21.951323, 97 degC, 16.75 gps, 18.03921568627451 percent, 33 degC, 33.0 degree, 40.3921568627451 percent, 13.6 volt, 82.0 kph, 0.0234375 milliampere, 0.03515625 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:22.451356, 97 degC, 20.25 gps, 19.607843137254903 percent, 33 degC, 27.0 degree, 47.05882352941177 percent, 13.7 volt, 82.0 kph, 0.0234375 milliampere, 0.03515625 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:17:22.951386, 97 degC, 20.25 gps, 19.607843137254903 percent, 33 degC, 27.0 degree, 47.05882352941177 percent, 13.7 volt, 82.0 kph, -0.06640625 milliampere, 0.015625 milliampere, 0.445 volt, 0.73 volt, -1.5625 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:23.451413, 97 degC, 20.25 gps, 19.607843137254903 percent, 33 degC, 27.0 degree, 49.01960784313726 percent, 13.6 volt, 83.0 kph, -0.01953125 milliampere, 0.01171875 milliampere, 0.445 volt, 0.73 volt, -1.5625 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:23.951376, 97 degC, 14.5 gps, 19.607843137254903 percent, 33 degC, 27.0 degree, 49.01960784313726 percent, 13.6 volt, 83.0 kph, -0.01953125 milliampere, 0.01171875 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, -3.125 percent, 0.0 percent, 
2021-08-23_16:17:24.451367, 97 degC, 14.5 gps, 16.470588235294116 percent, 33 degC, 29.0 degree, 34.90196078431372 percent, 13.7 volt, 83.0 kph, -0.03125 milliampere, -0.05078125 milliampere, 0.445 volt, 0.735 volt, -3.90625 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:17:24.951371, 97 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, 19.5 degree, 18.431372549019606 percent, 13.7 volt, 83.0 kph, -0.03125 milliampere, -0.05078125 milliampere, 0.445 volt, 0.735 volt, -3.90625 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:17:25.451414, 97 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, 19.5 degree, 18.431372549019606 percent, 13.7 volt, 83.0 kph, 0.0234375 milliampere, 0.01171875 milliampere, 0.445 volt, 0.735 volt, -4.6875 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:25.951363, 97 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, -3.0 degree, 18.431372549019606 percent, 13.6 volt, 82.0 kph, -0.03515625 milliampere, 0.01171875 milliampere, 0.445 volt, 0.735 volt, -4.6875 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:17:26.451309, 97 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, -3.0 degree, 18.431372549019606 percent, 13.6 volt, 82.0 kph, -0.03515625 milliampere, 0.12890625 milliampere, 0.445 volt, 0.73 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:26.951342, 97 degC, 16.25 gps, 18.823529411764707 percent, 33 degC, 25.5 degree, 38.431372549019606 percent, 13.7 volt, 83.0 kph, 0.16796875 milliampere, -0.796875 milliampere, 0.445 volt, 0.41 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:27.451387, 97 degC, 16.25 gps, 18.823529411764707 percent, 33 degC, 25.5 degree, 38.431372549019606 percent, 13.7 volt, 83.0 kph, 0.16796875 milliampere, -0.796875 milliampere, 0.445 volt, 0.41 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:27.951382, 97 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, 12.0 degree, 22.352941176470587 percent, 13.7 volt, 82.0 kph, -0.18359375 milliampere, -0.10546875 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:28.451358, 97 degC, 7.25 gps, 14.117647058823529 percent, 33 degC, 12.0 degree, 22.352941176470587 percent, 13.7 volt, 82.0 kph, -0.18359375 milliampere, -0.10546875 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:28.951323, 97 degC, 7.25 gps, 14.117647058823529 percent, 33 degC, 3.5 degree, 18.03921568627451 percent, 13.6 volt, 81.0 kph, -0.30078125 milliampere, -0.29296875 milliampere, 0.445 volt, 0.635 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:29.451314, 97 degC, 7.5 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.431372549019606 percent, 13.7 volt, 81.0 kph, -0.30078125 milliampere, -0.29296875 milliampere, 0.445 volt, 0.635 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:29.951313, 97 degC, 7.5 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.431372549019606 percent, 13.7 volt, 81.0 kph, 2.0 milliampere, 1.84375 milliampere, 0.445 volt, 0.6 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:30.451295, 97 degC, 7.5 gps, 14.117647058823529 percent, 33 degC, 6.0 degree, 18.431372549019606 percent, 13.7 volt, 81.0 kph, 2.2890625 milliampere, 2.52734375 milliampere, 0.445 volt, 0.6 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:30.951245, 97 degC, 7.5 gps, 14.117647058823529 percent, 33 degC, 6.0 degree, 18.431372549019606 percent, 13.7 volt, 81.0 kph, 2.2890625 milliampere, 2.52734375 milliampere, 0.445 volt, 0.365 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:31.451338, 97 degC, 7.0 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.823529411764707 percent, 13.6 volt, 80.0 kph, -0.07421875 milliampere, -0.07421875 milliampere, 0.445 volt, 0.345 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:31.951393, 97 degC, 7.0 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.823529411764707 percent, 13.6 volt, 80.0 kph, -0.07421875 milliampere, -0.07421875 milliampere, 0.445 volt, 0.345 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:32.451321, 97 degC, 7.0 gps, 13.72549019607843 percent, 33 degC, -3.0 degree, 18.03921568627451 percent, 13.7 volt, 78.0 kph, 2.07421875 milliampere, 2.39453125 milliampere, 0.445 volt, 0.32 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:32.951290, 96 degC, 6.5 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.03921568627451 percent, 13.7 volt, 78.0 kph, 2.07421875 milliampere, 2.39453125 milliampere, 0.445 volt, 0.32 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:33.451309, 96 degC, 6.5 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.03921568627451 percent, 13.7 volt, 77.0 kph, 2.26953125 milliampere, 2.6171875 milliampere, 0.445 volt, 0.315 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:33.951383, 96 degC, 7.0 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.431372549019606 percent, 13.6 volt, 77.0 kph, 2.35546875 milliampere, 2.4375 milliampere, 0.445 volt, 0.315 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:17:34.451372, 96 degC, 7.0 gps, 14.117647058823529 percent, 33 degC, -4.0 degree, 18.431372549019606 percent, 13.6 volt, 77.0 kph, 2.35546875 milliampere, 2.4375 milliampere, 0.445 volt, 0.31 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
