RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1694.25,102,22.0,20.392156862745097,34,29.0,43.529411764705884,13.6,81.0,-0.02734375,-0.00390625,0.765,-3.125,-3.125
1813.75,102,23.5,20.784313725490197,34,30.0,45.09803921568628,13.7,81.0,0.0234375,0.046875,0.76,0.0,0.78125
1502.0,102,17.5,18.823529411764707,34,30.5,44.705882352941174,13.6,81.0,-0.01171875,-0.05859375,0.76,-0.78125,-0.78125
1499.0,102,17.75,18.823529411764707,34,30.0,44.31372549019608,13.7,80.0,-0.046875,-0.0546875,0.765,-0.78125,-3.125
1701.5,102,20.5,19.607843137254903,34,30.0,43.13725490196079,13.6,80.0,-0.109375,-0.01953125,0.765,-3.90625,-1.5625
1775.5,102,22.25,20.784313725490197,34,28.5,44.705882352941174,13.7,80.0,0.0546875,0.0859375,0.765,-0.78125,1.5625
1837.0,102,25.25,21.568627450980394,34,28.5,46.666666666666664,13.7,81.0,0.0703125,-0.0546875,0.765,3.90625,0.0
1881.5,102,26.0,21.96078431372549,34,29.0,50.588235294117645,13.6,81.0,-0.0078125,-0.08984375,0.765,2.34375,-2.34375
1500.0,102,22.0,21.176470588235293,34,24.0,55.68627450980392,13.6,81.0,-0.05859375,-0.05859375,0.77,0.0,-0.78125
1505.5,102,22.0,21.176470588235293,34,24.0,54.90196078431372,13.6,81.0,-0.01953125,0.05859375,0.77,-0.78125,0.0
1509.25,102,23.0,21.568627450980394,34,24.5,56.86274509803921,13.6,81.0,0.0,-0.05078125,0.77,1.5625,0.0
1513.0,102,23.25,21.568627450980394,34,24.5,57.254901960784316,13.7,81.0,-0.00390625,-0.015625,0.77,1.5625,-2.34375
1512.25,102,23.75,22.352941176470587,34,21.5,61.568627450980394,13.6,81.0,-0.03515625,0.05078125,0.77,-0.78125,-0.78125
1515.5,102,25.0,23.137254901960784,34,21.0,62.745098039215684,13.7,81.0,0.01953125,0.046875,0.77,0.0,0.78125
1519.75,102,26.25,23.529411764705884,34,20.0,64.31372549019608,13.6,82.0,0.01953125,-0.00390625,0.77,1.5625,-0.78125
1524.5,102,16.75,18.431372549019606,34,17.0,46.666666666666664,13.7,81.0,-0.16796875,-0.234375,0.775,-2.34375,-5.46875
1519.75,102,8.75,14.509803921568627,34,12.0,26.666666666666668,13.6,81.0,0.00390625,0.03125,0.775,-3.125,-2.34375
1518.5,102,7.5,14.117647058823529,34,16.5,19.215686274509803,13.6,81.0,0.03515625,0.0546875,0.77,-1.5625,-0.78125
1496.5,102,7.5,14.117647058823529,35,2.0,18.823529411764707,13.6,80.0,0.01171875,0.03125,0.77,0.0,0.0
1478.75,102,7.25,14.117647058823529,35,-4.0,18.823529411764707,13.7,78.0,1.28515625,1.484375,0.765,0.0,0.0
1458.5,102,7.25,14.117647058823529,35,-4.0,18.431372549019606,13.6,77.0,2.25390625,2.07421875,0.375,0.0,0.0
1441.5,102,7.0,14.117647058823529,35,-4.0,18.823529411764707,13.6,76.0,2.421875,2.19140625,0.245,0.0,0.0
1397.0,102,6.75,13.72549019607843,35,-4.5,18.823529411764707,13.6,72.0,2.28125,2.55859375,0.18,0.0,0.0
1315.75,102,6.0,13.72549019607843,35,-4.5,18.431372549019606,13.6,67.0,2.25,2.44921875,0.145,0.0,0.0
917.25,102,5.75,13.333333333333334,35,-4.5,22.352941176470587,13.6,65.0,1.5546875,1.640625,0.13,0.0,0.0
1032.0,102,5.0,12.941176470588236,35,5.0,21.176470588235293,13.6,63.0,0.12890625,-0.1015625,0.125,0.0,0.0
1119.25,102,5.5,13.333333333333334,35,9.0,20.0,13.6,61.0,-0.2421875,-0.30859375,0.125,0.0,0.0
1121.75,102,5.5,13.333333333333334,35,15.0,20.0,13.6,58.0,-0.3359375,-0.27734375,0.125,0.0,0.0
1089.25,102,5.0,12.941176470588236,35,21.0,20.0,13.6,56.0,-0.21484375,-0.14453125,0.125,0.0,0.0
1056.5,102,4.75,12.941176470588236,35,24.5,19.607843137254903,13.6,56.0,-0.1875,-0.13671875,0.13,0.78125,1.5625
1148.0,102,16.25,18.431372549019606,35,15.5,44.31372549019608,13.6,55.0,-0.3046875,-0.359375,0.13,-2.34375,-2.34375
1476.25,102,22.5,20.392156862745097,35,15.5,50.98039215686274,13.6,55.0,0.04296875,-0.0703125,0.14,0.78125,-0.78125
1648.5,102,26.0,21.96078431372549,35,15.5,54.90196078431372,13.7,55.0,-0.02734375,-0.0546875,0.145,1.5625,0.78125
1746.75,102,30.25,24.705882352941178,35,15.5,58.8235294117647,13.6,56.0,-0.05078125,-0.03515625,0.155,3.125,4.6875
1863.25,102,35.5,27.45098039215686,35,16.5,63.529411764705884,13.7,56.0,-0.125,-0.140625,0.23,2.34375,3.90625
1953.5,102,37.75,29.019607843137255,34,18.0,64.31372549019608,13.6,57.0,-0.1328125,-0.15625,0.675,0.78125,3.125
1974.25,102,38.25,29.41176470588235,34,17.0,64.70588235294117,13.7,58.0,-0.09765625,-0.09375,0.735,0.78125,2.34375
1969.5,102,37.0,27.45098039215686,34,18.0,62.745098039215684,13.6,58.0,-0.09765625,-0.109375,0.76,-0.78125,1.5625
1964.0,102,36.5,26.666666666666668,34,22.5,62.745098039215684,13.6,60.0,-0.0546875,-0.07421875,0.78,-3.125,-2.34375
1950.0,102,36.0,25.88235294117647,34,22.5,61.96078431372549,13.6,61.0,0.04296875,-0.0234375,0.775,-0.78125,-1.5625
1943.75,102,35.75,25.88235294117647,34,22.5,62.35294117647059,13.6,61.0,-0.02734375,0.01171875,0.765,-1.5625,-0.78125
1952.5,102,37.25,26.274509803921568,34,22.5,63.13725490196079,13.6,62.0,-0.00390625,0.0078125,0.76,-0.78125,1.5625
1982.25,102,38.0,26.274509803921568,34,22.5,63.529411764705884,13.6,62.0,-0.03125,0.03515625,0.76,-1.5625,1.5625
1990.75,102,39.0,26.666666666666668,34,19.5,63.529411764705884,13.6,63.0,0.0,-0.01171875,0.77,0.0,0.78125
1995.0,102,39.0,26.666666666666668,34,19.5,63.13725490196079,13.7,65.0,-0.0078125,-0.046875,0.77,0.0,0.78125
1983.5,102,37.0,25.88235294117647,34,20.0,60.78431372549019,13.6,65.0,-0.0078125,-0.0703125,0.77,-2.34375,-0.78125
1949.25,102,36.0,25.49019607843137,34,20.0,61.96078431372549,13.6,66.0,0.0234375,0.0,0.765,-1.5625,0.78125
1558.0,102,27.25,24.313725490196077,34,17.0,67.84313725490196,13.6,66.0,0.01953125,-0.01953125,0.775,0.78125,-0.78125
1340.75,102,25.25,24.313725490196077,34,14.0,73.72549019607843,13.6,66.0,0.02734375,0.015625,0.77,0.78125,-1.5625
1458.5,102,35.0,31.764705882352942,34,8.0,87.45098039215686,13.6,67.0,0.05859375,0.00390625,0.745,-0.78125,1.5625
1790.0,102,42.5,32.549019607843135,34,9.5,83.52941176470588,13.6,67.0,0.0234375,0.0859375,0.71,0.0,5.46875
1813.75,102,44.25,33.333333333333336,34,12.0,83.52941176470588,13.6,68.0,-0.01171875,0.0078125,0.705,1.5625,7.03125
1850.5,102,46.0,34.11764705882353,33,12.5,82.74509803921569,13.7,70.0,-0.01953125,-0.06640625,0.74,-1.5625,3.125
1815.0,102,37.75,28.627450980392158,33,16.5,74.11764705882354,13.6,70.0,0.03515625,-0.03125,0.76,-2.34375,0.0
1672.75,102,32.75,26.274509803921568,33,18.0,72.54901960784314,13.7,71.0,-0.08203125,-0.05078125,0.765,-1.5625,-1.5625
1568.5,102,29.75,25.49019607843137,33,16.5,71.37254901960785,13.6,71.0,-0.01953125,-0.01953125,0.77,0.0,-1.5625
1531.25,102,30.0,25.88235294117647,34,15.5,72.54901960784314,13.7,72.0,0.04296875,0.01953125,0.765,0.78125,-1.5625
1524.0,102,29.25,25.49019607843137,34,15.5,72.54901960784314,13.6,72.0,-0.01953125,0.0,0.765,0.78125,-2.34375
1436.75,102,25.25,24.313725490196077,34,18.0,70.19607843137256,13.6,72.0,-0.07421875,-0.01171875,0.765,-1.5625,-2.34375
1351.25,102,19.75,20.784313725490197,34,24.0,59.21568627450981,13.7,73.0,-0.0234375,-0.0234375,0.77,-3.125,-3.125
1362.25,102,16.5,18.431372549019606,34,27.0,47.05882352941177,13.7,73.0,0.03515625,0.04296875,0.765,-0.78125,-3.125
1360.25,103,10.25,14.901960784313726,34,36.0,29.80392156862745,13.7,72.0,0.046875,0.0546875,0.765,0.78125,-0.78125
1351.75,103,7.75,14.509803921568627,34,45.5,23.92156862745098,13.6,72.0,0.03125,0.07421875,0.765,2.34375,1.5625
1340.25,103,7.75,14.509803921568627,34,48.0,22.352941176470587,13.6,71.0,-0.0625,-0.0078125,0.765,-0.78125,3.125
1335.25,103,12.0,16.470588235294116,35,27.0,32.94117647058823,13.7,71.0,-0.10546875,-0.171875,0.77,-3.90625,-0.78125
1324.25,103,13.75,16.862745098039216,35,28.5,39.21568627450981,13.6,71.0,-0.00390625,-0.01171875,0.765,-0.78125,-1.5625
1321.25,103,13.25,17.254901960784313,35,30.5,40.3921568627451,13.7,71.0,0.0546875,0.046875,0.765,1.5625,-0.78125
1317.5,103,20.25,20.0,35,15.5,57.64705882352941,13.6,71.0,-0.0625,-0.046875,0.77,-2.34375,-0.78125
1329.25,103,21.5,20.784313725490197,35,20.0,61.1764705882353,13.7,71.0,0.0625,0.078125,0.765,1.5625,2.34375
1320.0,103,22.5,23.137254901960784,34,18.5,65.49019607843137,13.6,71.0,0.08203125,0.03125,0.755,3.125,5.46875
1544.75,103,32.75,27.84313725490196,34,16.5,78.43137254901961,13.6,71.0,-0.03515625,-0.0390625,0.76,2.34375,1.5625
1770.5,103,40.25,30.19607843137255,34,14.0,80.0,13.7,72.0,0.0,0.02734375,0.74,2.34375,4.6875
1698.5,104,41.0,30.980392156862745,34,12.0,84.31372549019608,13.6,73.0,-0.08984375,-0.04296875,0.745,-0.78125,4.6875
1629.5,104,39.5,31.764705882352942,34,11.0,89.41176470588235,13.7,73.0,0.00390625,0.01953125,0.74,0.0,4.6875
1624.0,104,39.0,31.764705882352942,34,11.0,88.23529411764706,13.6,75.0,-0.0703125,-0.078125,0.755,0.0,0.78125
1483.0,104,33.0,29.80392156862745,34,11.0,85.49019607843137,13.6,75.0,-0.0078125,-0.10546875,0.765,-0.78125,-1.5625
1411.0,104,30.25,28.235294117647058,34,9.0,80.7843137254902,13.6,76.0,0.0703125,0.015625,0.74,2.34375,0.78125
1421.5,104,29.75,27.84313725490196,34,9.5,80.3921568627451,13.6,76.0,0.01953125,0.0234375,0.745,0.78125,2.34375
1430.0,104,30.25,27.84313725490196,34,9.5,80.3921568627451,13.7,77.0,-0.01953125,-0.04296875,0.75,0.0,0.78125
1440.25,104,24.75,24.313725490196077,33,14.0,67.45098039215686,13.6,77.0,-0.1328125,-0.171875,0.76,-2.34375,-5.46875
1441.0,104,23.0,22.352941176470587,34,20.0,61.96078431372549,13.7,77.0,0.03515625,0.015625,0.76,-0.78125,-4.6875
