date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:24:37.259380, 99 degC, 96.75 gps, 41.568627450980394 percent, 33 degC, 23.0 degree, 91.76470588235294 percent, 13.6 volt, 92.0 kph, -0.21484375 milliampere, -0.26953125 milliampere, 0.445 volt, 0.875 volt, 0.0 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:37.759369, 99 degC, 63.0 gps, 42.35294117647059 percent, 33 degC, 23.0 degree, 91.76470588235294 percent, 13.6 volt, 92.0 kph, -0.21484375 milliampere, -0.26953125 milliampere, 0.445 volt, 0.875 volt, 3.125 percent, 3.125 percent, 7.03125 percent, -0.78125 percent, 
2021-08-23_16:24:38.259318, 99 degC, 63.0 gps, 42.35294117647059 percent, 33 degC, 9.0 degree, 90.19607843137256 percent, 13.7 volt, 93.0 kph, -0.640625 milliampere, -0.578125 milliampere, 0.445 volt, 0.89 volt, -7.03125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:38.759375, 99 degC, 60.75 gps, 37.64705882352941 percent, 33 degC, 12.0 degree, 85.09803921568627 percent, 13.7 volt, 96.0 kph, -0.2265625 milliampere, -0.15625 milliampere, 0.445 volt, 0.875 volt, -7.03125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:39.259360, 99 degC, 64.5 gps, 41.568627450980394 percent, 33 degC, 12.0 degree, 85.09803921568627 percent, 13.7 volt, 96.0 kph, -0.2265625 milliampere, -0.15625 milliampere, 0.445 volt, 0.875 volt, -3.125 percent, 3.125 percent, 6.25 percent, -0.78125 percent, 
2021-08-23_16:24:39.759397, 99 degC, 64.5 gps, 41.568627450980394 percent, 33 degC, 13.5 degree, 89.01960784313725 percent, 13.6 volt, 97.0 kph, -0.3515625 milliampere, -0.30859375 milliampere, 0.445 volt, 0.875 volt, -2.34375 percent, 3.125 percent, 7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:40.259356, 99 degC, 67.0 gps, 45.490196078431374 percent, 33 degC, 15.0 degree, 89.80392156862744 percent, 13.7 volt, 100.0 kph, -0.203125 milliampere, -0.1953125 milliampere, 0.445 volt, 0.875 volt, -2.34375 percent, 3.125 percent, 7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:40.759357, 99 degC, 65.75 gps, 41.1764705882353 percent, 33 degC, 15.0 degree, 89.80392156862744 percent, 13.7 volt, 100.0 kph, -0.203125 milliampere, -0.1953125 milliampere, 0.445 volt, 0.88 volt, -2.34375 percent, 3.125 percent, 8.59375 percent, -0.78125 percent, 
2021-08-23_16:24:41.259387, 99 degC, 65.75 gps, 41.1764705882353 percent, 33 degC, 15.0 degree, 87.84313725490196 percent, 13.7 volt, 102.0 kph, -0.12109375 milliampere, -0.24609375 milliampere, 0.445 volt, 0.88 volt, -1.5625 percent, 3.125 percent, 6.25 percent, -0.78125 percent, 
2021-08-23_16:24:41.759372, 99 degC, 63.25 gps, 36.07843137254902 percent, 33 degC, 17.0 degree, 80.3921568627451 percent, 13.6 volt, 105.0 kph, -0.1796875 milliampere, -0.1796875 milliampere, 0.445 volt, 0.88 volt, -1.5625 percent, 3.125 percent, 6.25 percent, -0.78125 percent, 
2021-08-23_16:24:42.259311, 99 degC, 61.0 gps, 36.07843137254902 percent, 33 degC, 17.0 degree, 80.3921568627451 percent, 13.6 volt, 105.0 kph, -0.1796875 milliampere, -0.1796875 milliampere, 0.445 volt, 0.875 volt, 0.0 percent, 3.125 percent, 5.46875 percent, -0.78125 percent, 
2021-08-23_16:24:42.758479, 99 degC, 61.0 gps, 34.11764705882353 percent, 33 degC, 17.0 degree, 78.43137254901961 percent, 13.7 volt, 107.0 kph, -0.109375 milliampere, -0.13671875 milliampere, 0.445 volt, 0.875 volt, -0.78125 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:43.258592, 100 degC, 62.25 gps, 32.94117647058823 percent, 33 degC, 18.0 degree, 76.07843137254902 percent, 13.7 volt, 110.0 kph, -0.09765625 milliampere, -0.13671875 milliampere, 0.445 volt, 0.875 volt, -0.78125 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:43.758555, 100 degC, 63.25 gps, 32.94117647058823 percent, 33 degC, 18.0 degree, 76.07843137254902 percent, 13.7 volt, 110.0 kph, -0.09765625 milliampere, -0.08203125 milliampere, 0.445 volt, 0.86 volt, 0.78125 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:44.258760, 100 degC, 63.25 gps, 32.15686274509804 percent, 33 degC, 18.0 degree, 75.29411764705883 percent, 13.7 volt, 111.0 kph, -0.09375 milliampere, -0.109375 milliampere, 0.445 volt, 0.855 volt, 0.0 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:44.758848, 100 degC, 61.5 gps, 29.80392156862745 percent, 33 degC, 20.0 degree, 64.31372549019608 percent, 13.6 volt, 113.0 kph, -0.09375 milliampere, -0.109375 milliampere, 0.445 volt, 0.855 volt, 0.0 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:45.259192, 100 degC, 61.5 gps, 29.80392156862745 percent, 33 degC, 20.0 degree, 64.31372549019608 percent, 13.6 volt, 113.0 kph, -0.1875 milliampere, -0.546875 milliampere, 0.445 volt, 0.875 volt, -7.03125 percent, 3.125 percent, -5.46875 percent, -0.78125 percent, 
2021-08-23_16:24:45.759312, 100 degC, 46.25 gps, 26.666666666666668 percent, 33 degC, 24.0 degree, 52.94117647058823 percent, 13.6 volt, 116.0 kph, 0.04296875 milliampere, 0.02734375 milliampere, 0.445 volt, 0.84 volt, 0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:46.259247, 100 degC, 47.5 gps, 27.058823529411764 percent, 33 degC, 24.0 degree, 54.90196078431372 percent, 13.7 volt, 117.0 kph, 0.04296875 milliampere, 0.02734375 milliampere, 0.445 volt, 0.84 volt, 0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:46.759346, 100 degC, 47.5 gps, 27.058823529411764 percent, 33 degC, 24.0 degree, 54.90196078431372 percent, 13.7 volt, 117.0 kph, -0.04296875 milliampere, -0.02734375 milliampere, 0.445 volt, 0.835 volt, 2.34375 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:47.259411, 100 degC, 14.25 gps, 17.647058823529413 percent, 33 degC, 24.5 degree, 21.568627450980394 percent, 13.7 volt, 117.0 kph, -0.375 milliampere, -0.25390625 milliampere, 0.445 volt, 0.84 volt, -13.28125 percent, 3.125 percent, -13.28125 percent, -0.78125 percent, 
2021-08-23_16:24:47.759376, 100 degC, 46.5 gps, 26.666666666666668 percent, 33 degC, 18.0 degree, 61.1764705882353 percent, 13.7 volt, 118.0 kph, 0.08984375 milliampere, -0.25390625 milliampere, 0.445 volt, 0.84 volt, -13.28125 percent, 3.125 percent, -13.28125 percent, -0.78125 percent, 
2021-08-23_16:24:48.259410, 100 degC, 46.5 gps, 26.666666666666668 percent, 33 degC, 18.0 degree, 61.1764705882353 percent, 13.7 volt, 118.0 kph, 0.08984375 milliampere, 0.10546875 milliampere, 0.445 volt, 0.815 volt, -3.90625 percent, 3.125 percent, -2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:48.759437, 100 degC, 10.75 gps, 14.901960784313726 percent, 33 degC, 13.5 degree, 16.862745098039216 percent, 13.6 volt, 117.0 kph, -0.1171875 milliampere, -0.13671875 milliampere, 0.445 volt, 0.825 volt, -5.46875 percent, 3.125 percent, -7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:49.259413, 100 degC, 10.75 gps, 15.294117647058824 percent, 33 degC, 14.0 degree, 16.862745098039216 percent, 13.7 volt, 116.0 kph, 0.51953125 milliampere, -0.13671875 milliampere, 0.445 volt, 0.825 volt, -5.46875 percent, 3.125 percent, -7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:49.759370, 100 degC, 22.75 gps, 15.294117647058824 percent, 33 degC, 14.0 degree, 16.862745098039216 percent, 13.7 volt, 116.0 kph, 0.51953125 milliampere, 0.76171875 milliampere, 0.445 volt, 0.825 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:50.259396, 100 degC, 22.75 gps, 18.823529411764707 percent, 33 degC, 41.0 degree, 30.980392156862745 percent, 13.7 volt, 115.0 kph, -0.12890625 milliampere, -0.15625 milliampere, 0.445 volt, 0.825 volt, -2.34375 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:50.759313, 100 degC, 20.5 gps, 18.823529411764707 percent, 33 degC, 41.0 degree, 30.980392156862745 percent, 13.6 volt, 112.0 kph, 0.00390625 milliampere, -0.046875 milliampere, 0.445 volt, 0.825 volt, -2.34375 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:51.259307, 100 degC, 59.0 gps, 18.823529411764707 percent, 33 degC, 41.0 degree, 30.980392156862745 percent, 13.6 volt, 112.0 kph, 0.00390625 milliampere, -0.046875 milliampere, 0.445 volt, 0.825 volt, -0.78125 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:51.759294, 100 degC, 59.0 gps, 34.11764705882353 percent, 33 degC, 10.5 degree, 77.25490196078431 percent, 13.7 volt, 111.0 kph, 0.09375 milliampere, 0.265625 milliampere, 0.445 volt, 0.79 volt, 1.5625 percent, 3.125 percent, 9.375 percent, -0.78125 percent, 
2021-08-23_16:24:52.259248, 100 degC, 64.75 gps, 42.35294117647059 percent, 33 degC, 12.0 degree, 89.80392156862744 percent, 13.7 volt, 111.0 kph, -0.421875 milliampere, 0.265625 milliampere, 0.445 volt, 0.79 volt, 1.5625 percent, 3.125 percent, 9.375 percent, -0.78125 percent, 
2021-08-23_16:24:52.759365, 100 degC, 56.5 gps, 42.35294117647059 percent, 33 degC, 12.0 degree, 89.80392156862744 percent, 13.7 volt, 111.0 kph, -0.421875 milliampere, -0.15234375 milliampere, 0.445 volt, 0.81 volt, -7.03125 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:53.259338, 100 degC, 56.5 gps, 36.470588235294116 percent, 33 degC, 12.5 degree, 84.70588235294117 percent, 13.7 volt, 111.0 kph, 0.0078125 milliampere, 0.03515625 milliampere, 0.445 volt, 0.79 volt, -5.46875 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:53.760070, 100 degC, 52.5 gps, 33.72549019607843 percent, 33 degC, 15.5 degree, 77.25490196078431 percent, 13.7 volt, 110.0 kph, 0.0078125 milliampere, 0.03515625 milliampere, 0.445 volt, 0.79 volt, -5.46875 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:54.260288, 100 degC, 52.5 gps, 33.72549019607843 percent, 33 degC, 15.5 degree, 77.25490196078431 percent, 13.7 volt, 110.0 kph, 0.0078125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.79 volt, -4.6875 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:54.759358, 100 degC, 52.0 gps, 32.549019607843135 percent, 33 degC, 17.0 degree, 77.25490196078431 percent, 13.7 volt, 110.0 kph, -0.0546875 milliampere, -0.04296875 milliampere, 0.445 volt, 0.79 volt, -5.46875 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:55.259336, 100 degC, 50.0 gps, 31.764705882352942 percent, 33 degC, 18.0 degree, 75.29411764705883 percent, 13.6 volt, 110.0 kph, -0.0546875 milliampere, -0.04296875 milliampere, 0.445 volt, 0.79 volt, -5.46875 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:55.758819, 100 degC, 50.0 gps, 31.764705882352942 percent, 33 degC, 18.0 degree, 75.29411764705883 percent, 13.6 volt, 110.0 kph, -0.01171875 milliampere, -0.0546875 milliampere, 0.445 volt, 0.79 volt, -6.25 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:56.258831, 100 degC, 10.25 gps, 15.686274509803921 percent, 33 degC, 9.0 degree, 20.784313725490197 percent, 13.6 volt, 107.0 kph, -0.18359375 milliampere, -0.37109375 milliampere, 0.445 volt, 0.8 volt, -14.0625 percent, 3.125 percent, -16.40625 percent, -0.78125 percent, 
2021-08-23_16:24:56.758896, 100 degC, 10.25 gps, 15.294117647058824 percent, 33 degC, -1.0 degree, 16.862745098039216 percent, 13.7 volt, 105.0 kph, -0.18359375 milliampere, -0.37109375 milliampere, 0.445 volt, 0.8 volt, -14.0625 percent, 3.125 percent, -16.40625 percent, -0.78125 percent, 
2021-08-23_16:24:57.258960, 100 degC, 10.25 gps, 15.294117647058824 percent, 33 degC, -1.0 degree, 16.862745098039216 percent, 13.7 volt, 105.0 kph, 0.08203125 milliampere, 0.11328125 milliampere, 0.445 volt, 0.8 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:57.759244, 100 degC, 9.5 gps, 14.901960784313726 percent, 33 degC, -1.0 degree, 16.470588235294116 percent, 13.7 volt, 102.0 kph, 2.19921875 milliampere, 2.42578125 milliampere, 0.445 volt, 0.395 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:58.259363, 100 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, -1.0 degree, 16.07843137254902 percent, 13.6 volt, 100.0 kph, 2.19921875 milliampere, 2.42578125 milliampere, 0.445 volt, 0.395 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:58.759356, 100 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, -1.0 degree, 16.07843137254902 percent, 13.6 volt, 100.0 kph, 2.26171875 milliampere, 2.27734375 milliampere, 0.445 volt, 0.27 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:59.259313, 100 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, -1.5 degree, 16.470588235294116 percent, 13.6 volt, 96.0 kph, 2.32421875 milliampere, 2.4375 milliampere, 0.445 volt, 0.2 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:59.759287, 100 degC, 8.5 gps, 14.509803921568627 percent, 33 degC, -2.5 degree, 17.254901960784313 percent, 13.6 volt, 91.0 kph, 2.32421875 milliampere, 2.4375 milliampere, 0.445 volt, 0.2 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:00.259281, 100 degC, 8.5 gps, 14.509803921568627 percent, 33 degC, -2.5 degree, 17.254901960784313 percent, 13.6 volt, 91.0 kph, 2.45703125 milliampere, 2.63671875 milliampere, 0.445 volt, 0.17 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:00.758442, 100 degC, 7.75 gps, 14.117647058823529 percent, 33 degC, -3.0 degree, 18.03921568627451 percent, 13.6 volt, 83.0 kph, 2.50390625 milliampere, 2.3125 milliampere, 0.445 volt, 0.15 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:01.258402, 100 degC, 7.0 gps, 13.72549019607843 percent, 33 degC, -5.5 degree, 18.03921568627451 percent, 13.6 volt, 83.0 kph, 2.50390625 milliampere, 2.3125 milliampere, 0.445 volt, 0.15 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:01.758017, 100 degC, 7.0 gps, 13.72549019607843 percent, 33 degC, -5.5 degree, 20.0 percent, 13.6 volt, 76.0 kph, 2.41015625 milliampere, 2.45703125 milliampere, 0.445 volt, 0.14 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:02.258110, 100 degC, 5.0 gps, 12.941176470588236 percent, 33 degC, 6.5 degree, 17.647058823529413 percent, 13.7 volt, 67.0 kph, 0.2578125 milliampere, 0.125 milliampere, 0.445 volt, 0.135 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:02.758339, 100 degC, 7.25 gps, 14.117647058823529 percent, 33 degC, 10.5 degree, 17.647058823529413 percent, 13.7 volt, 67.0 kph, 0.2578125 milliampere, 0.125 milliampere, 0.445 volt, 0.135 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:03.258511, 100 degC, 7.25 gps, 14.117647058823529 percent, 33 degC, 10.5 degree, 17.647058823529413 percent, 13.6 volt, 58.0 kph, -0.25 milliampere, -0.15234375 milliampere, 0.445 volt, 0.135 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:03.758864, 100 degC, 6.5 gps, 13.72549019607843 percent, 33 degC, 11.0 degree, 18.823529411764707 percent, 13.6 volt, 53.0 kph, -0.1171875 milliampere, -0.0859375 milliampere, 0.44 volt, 0.14 volt, 0.78125 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:04.258989, 100 degC, 5.75 gps, 13.333333333333334 percent, 33 degC, 15.5 degree, 17.647058823529413 percent, 13.6 volt, 53.0 kph, -0.1171875 milliampere, -0.0859375 milliampere, 0.44 volt, 0.14 volt, 0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:04.759075, 100 degC, 5.75 gps, 13.333333333333334 percent, 33 degC, 15.5 degree, 17.647058823529413 percent, 13.6 volt, 48.0 kph, -0.16015625 milliampere, -0.12109375 milliampere, 0.44 volt, 0.145 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:25:05.259923, 100 degC, 74.0 gps, 61.96078431372549 percent, 33 degC, 10.5 degree, 96.07843137254902 percent, 13.6 volt, 52.0 kph, -0.3046875 milliampere, -0.19140625 milliampere, 0.445 volt, 0.67 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:25:05.759993, 100 degC, 81.25 gps, 86.27450980392157 percent, 33 degC, 10.5 degree, 96.07843137254902 percent, 13.6 volt, 52.0 kph, -0.3046875 milliampere, -0.19140625 milliampere, 0.445 volt, 0.67 volt, 0.0 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:06.259883, 100 degC, 81.25 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 99.2156862745098 percent, 13.6 volt, 56.0 kph, -0.2734375 milliampere, -0.24609375 milliampere, 0.445 volt, 0.785 volt, -4.6875 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:25:06.758728, 100 degC, 85.5 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.82352941176471 percent, 13.7 volt, 60.0 kph, -0.3125 milliampere, -0.31640625 milliampere, 0.445 volt, 0.855 volt, -3.125 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:25:07.258762, 100 degC, 90.25 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.82352941176471 percent, 13.7 volt, 60.0 kph, -0.3125 milliampere, -0.31640625 milliampere, 0.445 volt, 0.855 volt, -3.125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:25:07.758882, 100 degC, 90.25 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 99.6078431372549 percent, 13.6 volt, 63.0 kph, -0.37109375 milliampere, -0.421875 milliampere, 0.445 volt, 0.885 volt, -3.90625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:08.259033, 100 degC, 89.25 gps, 86.27450980392157 percent, 33 degC, 15.5 degree, 99.6078431372549 percent, 13.7 volt, 67.0 kph, -0.37109375 milliampere, -0.33984375 milliampere, 0.445 volt, 0.89 volt, -3.90625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:08.759143, 100 degC, 93.75 gps, 86.27450980392157 percent, 33 degC, 15.5 degree, 99.6078431372549 percent, 13.7 volt, 67.0 kph, -0.37109375 milliampere, -0.33984375 milliampere, 0.445 volt, 0.89 volt, -3.125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:09.259206, 100 degC, 93.75 gps, 86.27450980392157 percent, 33 degC, 16.5 degree, 100.0 percent, 13.6 volt, 70.0 kph, -0.44140625 milliampere, -0.4296875 milliampere, 0.445 volt, 0.895 volt, -3.90625 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:09.759392, 99 degC, 94.5 gps, 86.27450980392157 percent, 33 degC, 17.0 degree, 100.0 percent, 13.7 volt, 73.0 kph, -0.40234375 milliampere, -0.40625 milliampere, 0.445 volt, 0.9 volt, -3.90625 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:10.259395, 99 degC, 98.0 gps, 86.27450980392157 percent, 33 degC, 17.0 degree, 100.0 percent, 13.7 volt, 73.0 kph, -0.40234375 milliampere, -0.40625 milliampere, 0.445 volt, 0.9 volt, -3.90625 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:10.759405, 99 degC, 98.0 gps, 86.27450980392157 percent, 33 degC, 18.5 degree, 100.0 percent, 13.6 volt, 77.0 kph, -0.3671875 milliampere, -0.3984375 milliampere, 0.445 volt, 0.9 volt, -3.90625 percent, 3.125 percent, -1.5625 percent, -0.78125 percent, 
2021-08-23_16:25:11.259380, 99 degC, 105.25 gps, 86.27450980392157 percent, 33 degC, 20.0 degree, 100.0 percent, 13.6 volt, 81.0 kph, -0.3984375 milliampere, -0.3984375 milliampere, 0.445 volt, 0.9 volt, -3.90625 percent, 3.125 percent, -1.5625 percent, -0.78125 percent, 
2021-08-23_16:25:11.759339, 99 degC, 101.25 gps, 86.27450980392157 percent, 33 degC, 20.0 degree, 100.0 percent, 13.6 volt, 81.0 kph, -0.3984375 milliampere, -0.3984375 milliampere, 0.445 volt, 0.9 volt, -3.90625 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:25:12.259352, 99 degC, 101.25 gps, 86.27450980392157 percent, 33 degC, 21.0 degree, 100.0 percent, 13.6 volt, 83.0 kph, -0.4296875 milliampere, -0.43359375 milliampere, 0.445 volt, 0.905 volt, -4.6875 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:12.758511, 99 degC, 110.0 gps, 86.27450980392157 percent, 33 degC, 18.5 degree, 100.0 percent, 13.6 volt, 87.0 kph, -0.37890625 milliampere, -0.35546875 milliampere, 0.445 volt, 0.905 volt, -4.6875 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:25:13.258598, 99 degC, 110.0 gps, 86.27450980392157 percent, 33 degC, 18.5 degree, 100.0 percent, 13.6 volt, 87.0 kph, -0.37890625 milliampere, -0.35546875 milliampere, 0.445 volt, 0.9 volt, -1.5625 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:25:13.758746, 99 degC, 110.75 gps, 86.27450980392157 percent, 33 degC, 20.0 degree, 100.0 percent, 13.6 volt, 90.0 kph, -0.4609375 milliampere, -0.4921875 milliampere, 0.445 volt, 0.91 volt, 3.90625 percent, 3.125 percent, 10.15625 percent, -0.78125 percent, 
2021-08-23_16:25:14.258812, 99 degC, 107.25 gps, 86.27450980392157 percent, 33 degC, 19.5 degree, 100.0 percent, 13.7 volt, 93.0 kph, -0.4609375 milliampere, -0.4921875 milliampere, 0.445 volt, 0.91 volt, 3.90625 percent, 3.125 percent, 10.15625 percent, -0.78125 percent, 
2021-08-23_16:25:14.758864, 99 degC, 107.25 gps, 86.27450980392157 percent, 33 degC, 19.5 degree, 100.0 percent, 13.7 volt, 93.0 kph, -0.4609375 milliampere, -0.53125 milliampere, 0.445 volt, 0.91 volt, 16.40625 percent, 3.125 percent, 23.4375 percent, -0.78125 percent, 
2021-08-23_16:25:15.258907, 99 degC, 112.75 gps, 86.27450980392157 percent, 33 degC, 21.0 degree, 100.0 percent, 13.6 volt, 96.0 kph, -0.36328125 milliampere, -0.05859375 milliampere, 0.445 volt, 0.875 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:15.758933, 99 degC, 119.25 gps, 86.27450980392157 percent, 33 degC, 21.5 degree, 100.0 percent, 13.7 volt, 98.0 kph, 0.12890625 milliampere, 0.2265625 milliampere, 0.445 volt, 0.875 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:16.258915, 99 degC, 119.25 gps, 86.27450980392157 percent, 33 degC, 21.5 degree, 100.0 percent, 13.7 volt, 98.0 kph, 0.12890625 milliampere, 0.2265625 milliampere, 0.445 volt, 0.45 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:16.758888, 99 degC, 120.0 gps, 86.27450980392157 percent, 33 degC, 21.0 degree, 100.0 percent, 13.6 volt, 101.0 kph, 0.4296875 milliampere, 0.57421875 milliampere, 0.445 volt, 0.18 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:17.258906, 100 degC, 121.0 gps, 86.27450980392157 percent, 33 degC, 21.0 degree, 100.0 percent, 13.6 volt, 101.0 kph, 0.4296875 milliampere, 0.57421875 milliampere, 0.445 volt, 0.18 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:17.759076, 100 degC, 121.0 gps, 86.27450980392157 percent, 33 degC, 21.0 degree, 100.0 percent, 13.6 volt, 101.0 kph, 0.640625 milliampere, 0.7421875 milliampere, 0.445 volt, 0.13 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:18.259176, 100 degC, 113.0 gps, 86.27450980392157 percent, 33 degC, 2.0 degree, 97.6470588235294 percent, 13.6 volt, 100.0 kph, 0.5546875 milliampere, 0.66796875 milliampere, 0.445 volt, 0.11 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:18.759148, 100 degC, 79.75 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.43137254901961 percent, 13.6 volt, 103.0 kph, 0.5546875 milliampere, 0.66796875 milliampere, 0.445 volt, 0.11 volt, 25.0 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:19.259118, 100 degC, 79.75 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.43137254901961 percent, 13.6 volt, 103.0 kph, -0.515625 milliampere, -0.2109375 milliampere, 0.445 volt, 0.545 volt, 20.3125 percent, 3.125 percent, 25.0 percent, -0.78125 percent, 
2021-08-23_16:25:19.759155, 100 degC, 82.5 gps, 86.27450980392157 percent, 33 degC, 15.0 degree, 97.6470588235294 percent, 13.6 volt, 105.0 kph, -0.5703125 milliampere, -0.5859375 milliampere, 0.445 volt, 0.815 volt, 6.25 percent, 3.125 percent, 16.40625 percent, -0.78125 percent, 
