RPM,FuelLoad,VE_Current,Lambda_Target,Lambda_Measured,Lambda_Error,CLT,MAT,Lambda_Error_Abs
2102.0,61.0,56.2975,1.0110384615384618,1.008,-0.003005287784836837,76.0,-29.0,0.003005287784836837
2105.0,63.0,58.39375,1.0022115384615387,0.992,-0.010189005084908572,76.0,-29.0,0.010189005084908572
2109.0,59.0,54.090625,1.019485576923077,0.9,-0.1172018316175674,76.0,-29.0,0.1172018316175674
2100.0,60.0,55.25,1.0153846153846156,1.008,-0.00727272727272743,76.0,-29.0,0.00727272727272743
2111.0,62.0,57.37,1.0071153846153846,1.008,0.0008783654764177844,76.0,-29.0,0.0008783654764177844
2105.0,59.0,54.078125,1.019158653846154,0.985,-0.033516522395452567,76.0,-29.0,0.033516522395452567
2103.0,60.0,55.2575,1.0156153846153848,1.008,-0.007498295841854306,76.0,-29.0,0.007498295841854306
2115.0,63.0,58.43125,1.0027884615384617,1.008,0.005197046696710955,76.0,-29.0,0.005197046696710955
2109.0,59.0,54.090625,1.019485576923077,1.008,-0.011266051411675512,76.0,-29.0,0.011266051411675512
2108.0,60.0,55.269999999999996,1.016,1.0,-0.015748031496063006,76.0,-29.0,0.015748031496063006
2116.0,62.0,57.38666666666667,1.0074358974358975,1.008,0.0005599389157546342,76.0,-29.0,0.0005599389157546342
2112.0,61.0,56.32666666666667,1.01174358974359,1.008,-0.0037001368543770723,76.0,-29.0,0.0037001368543770723
2114.0,60.0,55.285000000000004,1.0164615384615385,1.0,-0.016194944755562345,76.0,-29.0,0.016194944755562345
2111.0,62.0,57.37,1.0071153846153846,1.008,0.0008783654764177844,76.0,-29.0,0.0008783654764177844
2111.0,62.0,57.37,1.0071153846153846,1.008,0.0008783654764177844,76.0,-29.0,0.0008783654764177844
2114.0,59.0,54.10625,1.0198942307692307,1.008,-0.01166221987574118,76.0,-29.0,0.01166221987574118
2105.0,62.0,57.35000000000001,1.0067307692307694,1.0,-0.006685768863419489,76.0,-29.0,0.006685768863419489
2119.0,62.0,57.39666666666667,1.0076282051282053,1.008,0.00036898021502625877,76.0,-29.0,0.00036898021502625877
2108.0,59.0,54.087500000000006,1.0194038461538462,1.008,-0.011186779603463563,76.0,-29.0,0.011186779603463563
2117.0,60.0,55.292500000000004,1.0166923076923078,0.908,-0.10690777029583118,76.0,-29.0,0.10690777029583118
2119.0,63.0,58.446250000000006,1.003019230769231,1.008,0.004965776405851399,76.0,-29.0,0.004965776405851399
2110.0,58.0,52.9125,1.0229807692307693,1.008,-0.014644233480590345,76.0,-29.0,0.014644233480590345
2117.0,60.0,55.292500000000004,1.0166923076923078,0.9,-0.11477642430203532,76.0,-29.0,0.11477642430203532
2107.0,62.0,57.35666666666666,1.0068589743589744,1.008,0.0011332526898834344,76.0,-29.0,0.0011332526898834344
2109.0,59.0,54.090625,1.019485576923077,0.977,-0.04167354387818155,76.0,-29.0,0.04167354387818155
2117.0,60.0,55.292500000000004,1.0166923076923078,1.008,-0.008549595218279572,76.0,-29.0,0.008549595218279572
2111.0,62.0,57.37,1.0071153846153846,1.015,0.007828909681115026,76.0,-29.0,0.007828909681115026
2120.0,62.0,57.39999999999999,1.0076923076923079,1.008,0.0003053435114501954,76.0,-29.0,0.0003053435114501954
2120.0,59.0,54.125,1.0203846153846157,0.985,-0.03467772333207717,76.0,-29.0,0.03467772333207717
2117.0,60.0,55.292500000000004,1.0166923076923078,1.008,-0.008549595218279572,76.0,-29.0,0.008549595218279572
2123.0,61.0,56.35875,1.012519230769231,1.015,0.0024500959146071806,76.0,-29.0,0.0024500959146071806
2053.0,36.0,30.794999999999998,1.0692307692307692,1.038,-0.029208633093525126,76.0,-29.0,0.029208633093525126
2053.0,36.0,30.794999999999998,1.0692307692307692,1.023,-0.04323741007194251,76.0,-29.0,0.04323741007194251
2049.0,37.0,31.704375,1.0692307692307694,0.931,-0.12928057553956845,76.0,-29.0,0.12928057553956845
2047.0,36.0,30.705000000000002,1.0692307692307692,1.031,-0.035755395683453296,76.0,-29.0,0.035755395683453296
2048.0,37.0,31.689999999999998,1.0692307692307694,1.031,-0.0357553956834535,76.0,-29.0,0.0357553956834535
2045.0,36.0,30.675,1.0692307692307692,0.931,-0.1292805755395683,76.0,-29.0,0.1292805755395683
2044.0,36.0,30.66,1.0692307692307692,1.038,-0.029208633093525126,76.0,-29.0,0.029208633093525126
2044.0,37.0,31.6325,1.0692307692307692,1.008,-0.057266187050359685,76.0,-29.0,0.057266187050359685
2046.0,36.0,30.69,1.0692307692307692,1.038,-0.029208633093525126,76.0,-33.0,0.029208633093525126
2041.0,37.0,31.589374999999997,1.0692307692307692,1.038,-0.029208633093525126,76.0,-33.0,0.029208633093525126
2042.0,36.0,30.630000000000003,1.0692307692307692,1.038,-0.029208633093525126,76.0,-33.0,0.029208633093525126
2046.0,37.0,31.661250000000003,1.0692307692307692,1.038,-0.029208633093525126,76.0,-33.0,0.029208633093525126
2044.0,35.0,29.826666666666668,1.0705128205128207,1.038,-0.030371257485030084,76.0,-32.0,0.030371257485030084
2039.0,37.0,31.560624999999998,1.0692307692307692,1.038,-0.029208633093525126,76.0,-32.0,0.029208633093525126
2037.0,35.0,29.721666666666664,1.0705128205128207,1.038,-0.030371257485030084,76.0,-32.0,0.030371257485030084
2039.0,37.0,31.560624999999998,1.0692307692307692,1.038,-0.029208633093525126,76.0,-31.0,0.029208633093525126
2039.0,35.0,29.75166666666667,1.0705128205128205,1.031,-0.03691017964071862,76.0,-31.0,0.03691017964071862
2034.0,36.0,30.51,1.0692307692307692,1.038,-0.029208633093525126,76.0,-31.0,0.029208633093525126
2034.0,35.0,29.676666666666666,1.0705128205128207,1.038,-0.030371257485030084,76.0,-31.0,0.030371257485030084
2037.0,36.0,30.555,1.0692307692307692,1.046,-0.02172661870503591,76.0,-30.0,0.02172661870503591
2042.0,37.0,31.603749999999998,1.0692307692307692,1.038,-0.029208633093525126,76.0,-30.0,0.029208633093525126
2045.0,36.0,30.675,1.0692307692307692,0.954,-0.10776978417266189,76.0,-30.0,0.10776978417266189
2039.0,36.0,30.585,1.0692307692307692,1.046,-0.02172661870503591,76.0,-30.0,0.02172661870503591
2024.0,36.0,30.36,1.0692307692307692,1.038,-0.029208633093525126,76.0,-30.0,0.029208633093525126
2020.0,36.0,30.3,1.0692307692307692,0.946,-0.1152517985611511,76.0,-30.0,0.1152517985611511
2025.0,36.0,30.375,1.0692307692307692,1.038,-0.029208633093525126,76.0,-30.0,0.029208633093525126
2027.0,36.0,30.405,1.0692307692307692,1.046,-0.02172661870503591,76.0,-30.0,0.02172661870503591
2029.0,36.0,30.435,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2028.0,36.0,30.419999999999998,1.0692307692307692,1.046,-0.02172661870503591,76.0,-29.0,0.02172661870503591
2033.0,36.0,30.494999999999997,1.0692307692307692,1.038,-0.029208633093525126,76.0,-29.0,0.029208633093525126
2032.0,36.0,30.48,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2033.0,37.0,31.474375000000002,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2034.0,36.0,30.51,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2034.0,37.0,31.488750000000003,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2034.0,35.0,29.676666666666666,1.0705128205128207,1.054,-0.015425149700598936,76.0,-29.0,0.015425149700598936
2035.0,37.0,31.503124999999997,1.0692307692307692,1.046,-0.02172661870503591,76.0,-29.0,0.02172661870503591
2034.0,36.0,30.51,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2031.0,37.0,31.445625,1.0692307692307692,1.038,-0.029208633093525126,76.0,-29.0,0.029208633093525126
2031.0,37.0,31.445625,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2022.0,37.0,31.316249999999997,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2024.0,36.0,30.36,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2021.0,37.0,31.301875000000003,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2028.0,36.0,30.419999999999998,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2029.0,37.0,31.416874999999997,1.0692307692307692,0.962,-0.10028776978417267,76.0,-29.0,0.10028776978417267
2035.0,36.0,30.525,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2033.0,37.0,31.474375000000002,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
2032.0,36.0,30.48,1.0692307692307692,0.954,-0.10776978417266189,76.0,-29.0,0.10776978417266189
2027.0,37.0,31.388125000000002,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2022.0,36.0,30.33,1.0692307692307692,1.038,-0.029208633093525126,76.0,-29.0,0.029208633093525126
2026.0,37.0,31.37375,1.0692307692307692,0.962,-0.10028776978417267,76.0,-29.0,0.10028776978417267
2025.0,36.0,30.375,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2028.0,37.0,31.4025,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2026.0,35.0,29.556666666666665,1.0705128205128207,1.062,-0.007952095808383361,76.0,-29.0,0.007952095808383361
2029.0,37.0,31.416874999999997,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2030.0,36.0,30.45,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2033.0,37.0,31.474375000000002,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2034.0,36.0,30.51,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2034.0,37.0,31.488750000000003,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2035.0,36.0,30.525,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2028.0,37.0,31.4025,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2020.0,35.0,29.466666666666665,1.0705128205128205,1.046,-0.022898203592814307,76.0,-29.0,0.022898203592814307
2023.0,37.0,31.330625,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
2013.0,36.0,30.195,1.0692307692307692,1.046,-0.02172661870503591,76.0,-29.0,0.02172661870503591
2013.0,37.0,31.186875000000004,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
2012.0,36.0,30.18,1.0692307692307692,1.054,-0.014244604316546696,76.0,-30.0,0.014244604316546696
2014.0,35.0,29.37666666666667,1.0705128205128207,1.069,-0.0014131736526948378,76.0,-30.0,0.0014131736526948378
2020.0,36.0,30.3,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
2021.0,36.0,30.315,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
2024.0,36.0,30.36,1.0692307692307692,0.977,-0.0862589928057554,76.0,-30.0,0.0862589928057554
2026.0,36.0,30.39,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
2031.0,36.0,30.465,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
2024.0,35.0,29.526666666666667,1.0705128205128207,0.969,-0.09482634730538941,76.0,-30.0,0.09482634730538941
2022.0,36.0,30.33,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
2015.0,35.0,29.391666666666666,1.0705128205128207,1.069,-0.0014131736526948378,76.0,-30.0,0.0014131736526948378
2002.0,36.0,30.03,1.0692307692307692,0.969,-0.09374100719424461,76.0,-30.0,0.09374100719424461
1993.0,36.0,30.0525,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1994.0,37.0,31.045,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-31.0,0.00021582733812952056
1994.0,36.0,30.045,1.0692307692307692,1.031,-0.035755395683453296,76.0,-31.0,0.035755395683453296
1995.0,37.0,31.037499999999998,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1995.0,36.0,30.037499999999998,1.0692307692307692,1.054,-0.014244604316546696,76.0,-31.0,0.014244604316546696
2002.0,37.0,31.02875,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
2003.0,36.0,30.045,1.0692307692307692,1.054,-0.014244604316546696,76.0,-31.0,0.014244604316546696
2012.0,35.0,29.346666666666664,1.0705128205128207,1.077,0.006059880239520737,76.0,-31.0,0.006059880239520737
2017.0,37.0,31.244374999999998,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
2015.0,35.0,29.391666666666666,1.0705128205128207,1.085,0.013532934131736311,76.0,-31.0,0.013532934131736311
2016.0,37.0,31.23,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
1979.0,36.0,30.1575,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1975.0,37.0,31.1875,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
1977.0,37.0,31.1725,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1989.0,36.0,30.0825,1.0692307692307694,1.085,0.0147482014388487,76.0,-31.0,0.0147482014388487
2003.0,38.0,32.041250000000005,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
2005.0,36.0,30.075,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
2011.0,37.0,31.158125000000002,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
1989.0,36.0,30.0825,1.0692307692307694,1.085,0.0147482014388487,76.0,-31.0,0.0147482014388487
1973.0,37.0,31.2025,1.0692307692307692,1.031,-0.035755395683453296,76.0,-31.0,0.035755395683453296
1976.0,37.0,31.179999999999996,1.0692307692307692,1.062,-0.00676258992805748,76.0,-31.0,0.00676258992805748
1977.0,36.0,30.1725,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1983.0,38.0,32.1275,1.0692307692307692,0.977,-0.0862589928057554,76.0,-31.0,0.0862589928057554
1988.0,36.0,30.09,1.0692307692307692,1.085,0.014748201438848911,76.0,-31.0,0.014748201438848911
1994.0,37.0,31.045,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1992.0,37.0,31.060000000000002,1.0692307692307692,0.962,-0.10028776978417267,76.0,-31.0,0.10028776978417267
1968.0,36.0,30.240000000000002,1.0692307692307692,1.077,0.007266187050359695,76.0,-31.0,0.007266187050359695
1971.0,38.0,32.2175,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1975.0,37.0,31.1875,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1980.0,37.0,31.150000000000002,1.0692307692307694,1.077,0.007266187050359486,76.0,-30.0,0.007266187050359486
1978.0,37.0,31.165,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1964.0,36.0,30.27,1.0692307692307694,1.077,0.007266187050359486,76.0,-30.0,0.007266187050359486
1964.0,38.0,32.27,1.0692307692307694,1.077,0.007266187050359486,76.0,-30.0,0.007266187050359486
1965.0,37.0,31.262499999999996,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1967.0,36.0,30.2475,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1967.0,38.0,32.2475,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1972.0,37.0,31.21,1.0692307692307692,0.992,-0.07223021582733812,76.0,-30.0,0.07223021582733812
1971.0,36.0,30.2175,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1951.0,38.0,32.3675,1.0692307692307692,0.977,-0.0862589928057554,76.0,-30.0,0.0862589928057554
1951.0,37.0,31.367499999999996,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1955.0,36.0,30.337500000000002,1.0692307692307694,1.077,0.007266187050359486,76.0,-30.0,0.007266187050359486
1958.0,38.0,32.315,1.0692307692307692,1.054,-0.014244604316546696,76.0,-30.0,0.014244604316546696
1966.0,37.0,31.255,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1970.0,37.0,31.224999999999998,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1958.0,38.0,32.315,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1945.0,37.0,31.412499999999998,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1949.0,38.0,32.3825,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1949.0,38.0,32.3825,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1953.0,37.0,31.3525,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1954.0,37.0,31.345000000000002,1.0692307692307692,0.962,-0.10028776978417267,76.0,-30.0,0.10028776978417267
1945.0,38.0,32.4125,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1935.0,38.0,32.4875,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1938.0,36.0,30.465,1.0692307692307692,1.054,-0.014244604316546696,76.0,-30.0,0.014244604316546696
1938.0,38.0,32.465,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1943.0,38.0,32.4275,1.0692307692307694,1.077,0.007266187050359486,76.0,-30.0,0.007266187050359486
1946.0,37.0,31.404999999999998,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1948.0,38.0,32.39,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1950.0,37.0,31.375,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1934.0,37.0,31.495,1.0692307692307692,1.054,-0.014244604316546696,76.0,-30.0,0.014244604316546696
1937.0,38.0,32.4725,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1939.0,38.0,32.4575,1.0692307692307692,0.977,-0.0862589928057554,76.0,-30.0,0.0862589928057554
1932.0,38.0,32.51,1.0692307692307692,1.054,-0.014244604316546696,76.0,-30.0,0.014244604316546696
1936.0,37.0,31.48,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1940.0,38.0,32.45,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1926.0,38.0,32.555,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1923.0,37.0,31.5775,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-30.0,0.0002158273381297282
1930.0,39.0,33.525,1.0692307692307694,1.085,0.0147482014388487,76.0,-30.0,0.0147482014388487
1927.0,38.0,32.5475,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1922.0,37.0,31.585,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1918.0,37.0,31.615,1.0692307692307694,1.085,0.0147482014388487,76.0,-30.0,0.0147482014388487
1925.0,39.0,33.5625,1.0692307692307694,1.085,0.0147482014388487,76.0,-30.0,0.0147482014388487
1929.0,38.0,32.5325,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1916.0,37.0,31.63,1.0692307692307692,0.977,-0.0862589928057554,76.0,-30.0,0.0862589928057554
1914.0,38.0,32.645,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1921.0,39.0,33.5925,1.0692307692307694,1.069,-0.0002158273381297282,76.0,-30.0,0.0002158273381297282
1918.0,38.0,32.615,1.0692307692307694,0.977,-0.08625899280575558,76.0,-30.0,0.08625899280575558
1914.0,38.0,32.645,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1910.0,37.0,31.675000000000004,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1915.0,39.0,33.6375,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1916.0,38.0,32.629999999999995,1.069230769230769,1.085,0.014748201438849121,76.0,-30.0,0.014748201438849121
1910.0,38.0,32.675,1.0692307692307692,1.092,0.021294964028777078,76.0,-30.0,0.021294964028777078
1910.0,37.0,31.675000000000004,1.0692307692307692,1.077,0.007266187050359695,76.0,-29.0,0.007266187050359695
1909.0,39.0,33.682500000000005,1.0692307692307694,1.085,0.0147482014388487,76.0,-29.0,0.0147482014388487
1905.0,38.0,32.7125,1.0692307692307692,0.985,-0.07877697841726618,76.0,-29.0,0.07877697841726618
1904.0,38.0,32.72,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1903.0,37.0,31.7275,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1903.0,38.0,32.7275,1.069230769230769,1.054,-0.014244604316546491,76.0,-29.0,0.014244604316546491
1899.0,39.0,33.7575,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1902.0,38.0,32.735,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1902.0,37.0,31.735,1.0692307692307694,1.077,0.007266187050359486,76.0,-29.0,0.007266187050359486
1889.0,37.0,31.8325,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1897.0,39.0,33.7725,1.0692307692307694,1.085,0.0147482014388487,76.0,-29.0,0.0147482014388487
1890.0,38.0,32.825,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1891.0,39.0,33.817499999999995,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1883.0,38.0,32.8775,1.0692307692307692,1.077,0.007266187050359695,76.0,-29.0,0.007266187050359695
1886.0,37.0,31.855,1.0692307692307692,1.092,0.021294964028777078,76.0,-29.0,0.021294964028777078
1894.0,39.0,33.795,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1885.0,39.0,33.8625,1.0692307692307692,0.992,-0.07223021582733812,76.0,-29.0,0.07223021582733812
1882.0,39.0,33.885,1.0692307692307692,1.092,0.021294964028777078,76.0,-29.0,0.021294964028777078
1893.0,38.0,32.8025,1.0692307692307692,1.062,-0.00676258992805748,76.0,-29.0,0.00676258992805748
1886.0,37.0,31.855,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1877.0,39.0,33.9225,1.0692307692307692,1.092,0.021294964028777078,76.0,-29.0,0.021294964028777078
1879.0,39.0,33.9075,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1879.0,39.0,33.9075,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1877.0,39.0,33.9225,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1876.0,38.0,32.93,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1879.0,37.0,31.9075,1.0692307692307694,1.085,0.0147482014388487,76.0,-30.0,0.0147482014388487
1883.0,38.0,32.8775,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1873.0,39.0,33.9525,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1875.0,39.0,33.9375,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1871.0,39.0,33.9675,1.0692307692307692,0.985,-0.07877697841726618,76.0,-30.0,0.07877697841726618
1871.0,38.0,32.9675,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1879.0,38.0,32.9075,1.0692307692307692,1.077,0.007266187050359695,76.0,-29.0,0.007266187050359695
1867.0,38.0,32.9975,1.0692307692307692,0.977,-0.0862589928057554,76.0,-29.0,0.0862589928057554
1866.0,40.0,35.004999999999995,1.0692307692307692,1.085,0.014748201438848911,76.0,-29.0,0.014748201438848911
1868.0,40.0,34.99,1.0692307692307692,1.077,0.007266187050359695,76.0,-29.0,0.007266187050359695
1873.0,39.0,33.9525,1.0692307692307692,1.046,-0.02172661870503591,76.0,-30.0,0.02172661870503591
1859.0,38.0,33.0575,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1856.0,38.0,33.08,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1871.0,38.0,32.9675,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1862.0,38.0,33.035000000000004,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1847.0,39.0,34.1475,1.0692307692307692,1.085,0.014748201438848911,76.0,-30.0,0.014748201438848911
1859.0,40.0,35.057500000000005,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1865.0,40.0,35.0125,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1861.0,39.0,34.042500000000004,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1845.0,39.0,34.1625,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1858.0,39.0,34.065,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1855.0,38.0,33.0875,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1856.0,38.0,33.08,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1853.0,38.0,33.1025,1.0692307692307692,1.077,0.007266187050359695,76.0,-30.0,0.007266187050359695
1845.0,39.0,34.1625,1.0692307692307692,1.0,-0.0647482014388489,76.0,-30.0,0.0647482014388489
1853.0,40.0,35.1025,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1848.0,40.0,35.14,1.0692307692307692,1.046,-0.02172661870503591,76.0,-30.0,0.02172661870503591
1846.0,39.0,34.155,1.0692307692307694,0.969,-0.0937410071942448,76.0,-30.0,0.0937410071942448
1845.0,39.0,34.1625,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1848.0,39.0,34.14,1.0692307692307694,1.062,-0.0067625899280576865,76.0,-30.0,0.0067625899280576865
1840.0,38.0,33.2,1.0692307692307692,0.969,-0.09374100719424461,76.0,-30.0,0.09374100719424461
1838.0,38.0,33.214999999999996,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1846.0,38.0,33.155,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1840.0,38.0,33.2,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1838.0,38.0,33.214999999999996,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-30.0,0.00021582733812952056
1843.0,39.0,34.1775,1.0692307692307692,1.062,-0.00676258992805748,76.0,-30.0,0.00676258992805748
1837.0,40.0,35.2225,1.0692307692307692,1.054,-0.014244604316546696,76.0,-29.0,0.014244604316546696
1833.0,40.0,35.2525,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
1841.0,40.0,35.192499999999995,1.0692307692307692,1.069,-0.00021582733812952056,76.0,-29.0,0.00021582733812952056
